	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	s19509	m39
s402124	3.4791447750181836	1.7123288875071034	4.525953604014906	3.4086344253535645	1.7040644660152868	4.470670457580675	4.375196375165308	3.8384763931415713	1.9394963236335794	1.9656762433290975	0.0	1.6774554673390014	2.562584802436286	1.4072986950050945	2.5927602800716705	3.7823742340334015	1.6679923641065306	3.3948255769791267	1.8506002904334915	2.625002841614041	2.2772579710102954	2.652866870080099	2.328288240980732	5.711090938976849	1.7122112219676866	1.8797886767939112	1.9918826831650331	1.9695160228376405	1.0194855047833258	0.7708245604372789	2.4100069738682293	2.774906054432328	2.5129496823020983	2.375693813636835	2.8017342440415067	2.6779265065041677	2.4535273627427268	2.538569634491562	0.9253550582419922	3.158364946921147	3.8028668725547576	2.2415145368307345	2.778369778276305	3.1096789988815057	2.172412865368219	2.897028130973334	2.8662383804825375	2.0376641477096205	2.9298457283032517	2.3138396769518885	1.2726754946274155	1.4456258345297088	3.131517706659233	2.4100706405056043	2.435805594444915	3.105872823629434	3.894215731150913	2.3226262101232606	2.6347052425482045	2.644678658269384	2.3673149138992424	1.5719142902743912	3.413741548245368	2.1904076719576975	2.1730675298625988	2.3082196333700087	3.0437629164806213	2.764184847771196	2.6942203365897783	2.179210872853395	2.2293669209236064	4.186603907193309	2.4610827889173694	1.7369779715531362	1.9884512495706999	2.2250989789422775	3.617740297148772	1.8579737640431206	2.050014853905796	2.386502636984778	2.6642499656549865	1.5051040962634814	2.187944453043784	2.1130637379605743	3.5201741353475255	2.915014787450083	2.0372848608564524	1.20586335842933	1.9223522524795957	2.913501357910552	3.4486905695172863	2.4678874750868305	3.0681867202226405	4.544733261319917	1.9857086873614629	2.7443371843258757	2.425377602692199	2.73910550108035	0.9790912877971862	2.0257295046692416	2.535932320420482	2.5593175746608967	3.1309216821456727	3.6801880000475573	3.0841744680118777	2.863874753523246	2.1453719792026242	3.201144633985858	1.8794874234495544	2.4276764834531015	2.2947435840197783	2.568882511483693	1.9585533938615638	1.9238964050773961	2.501656943003239	2.2562985564651883	2.365761302435517	2.6099639937621033	2.6228293543530934	2.482045546649512	2.2947435840197783	2.2947435840197783
s62162	3.8461009325175164	1.6309373541073156	3.398874683240353	4.0279668712554155	1.7184799681072696	3.347240157562458	3.3893658144284484	3.102598030411927	2.0658778740796744	2.214538017241677	1.6774554673390014	0.0	2.49070877702676	1.7357081162957435	3.17294643629272	2.973219606541948	1.828482157765941	2.5619173044010557	1.2177175448967783	3.7216560627084156	2.5488495762722843	3.5457568002043125	2.771829343754944	4.596884576474963	2.1791556800407994	1.824350213060565	2.701935817730366	2.1100893508630536	1.4730282678514632	1.4342323944448454	2.6999151511407136	1.5493336398735413	2.9538462853973235	2.9305438925396152	2.5707226279169224	1.6985913260512906	2.7286911981742503	2.921714024461781	1.0358144018445354	2.4318065015829293	3.269108864998226	2.4924305040639756	3.1257377585011454	2.4678110159877074	0.5381709389709074	3.069350988303312	2.7393591836458033	2.5758865147726167	2.2906766909032124	2.8731010696437034	1.2133244515874368	1.7777373236749872	2.01893948234602	3.0530044364051414	2.8950746543886825	2.429419317375282	4.448554085565304	1.8349915510965142	3.6254183056791414	2.5247628887096427	2.659829363986709	2.4088775013240924	3.796012062698373	2.1918534670693	2.732676490865946	2.6238617556463395	2.87491536869282	1.9316487015490407	2.374564532971943	2.5517867586392597	2.402713650363398	4.702065472905877	2.7362644733158232	2.7429294846330308	3.1805769079267896	2.8168883166429013	3.878607035262666	3.0600493384046468	2.4546386179253648	1.7987056470046834	3.130503831860612	2.043618590857923	2.4603485118430606	2.256640975592542	3.9468892391089185	3.526395879186402	1.8646699742500763	1.4377563172365175	2.948710575013517	2.554445309951575	2.9833009189874895	2.955830368583707	2.981546020968344	4.445328736431469	2.583980789488997	3.448555478992387	2.88062664669354	2.265803748597467	1.5734654701116724	1.8419897445170708	2.4489296385026886	2.4966992540769892	3.6819550636189904	4.295876924486108	2.576321761478492	2.419301140488072	2.7598188141576347	2.817671482818015	1.8138499951882168	2.9044900243310705	2.5848972772205308	3.047674249430944	2.2817725343674824	2.4364216626775472	2.8557753001108677	2.2945787349829607	2.6674764660185257	2.2774423846949663	3.09104607238613	2.7622099677340763	2.5848972772205308	2.584897277220531
s402120	2.2561536363687082	2.960201217714421	2.9067710550456436	5.352364857935611	3.6064669684582937	2.7192738119849835	2.381718837347039	2.3310942644971426	0.7859837011309905	0.6701972411004536	2.562584802436286	2.49070877702676	0.0	1.196860724759192	1.3837009658416997	1.8114487517108142	3.132173359275411	1.494744906165856	2.52688946027757	3.3943165961140815	0.6757339382240831	2.758552216760566	0.7863882647360333	4.325357211418739	1.0373030250931707	0.7342039721534919	3.827803667363535	0.8318979405544064	1.559180732096728	1.8133209949139593	0.6874822881862507	1.8377587932816999	2.717735182620916	1.0072311948453685	0.3786374602065372	1.4202379654875807	0.5680928081607193	0.7636800325171457	2.2857170060269634	1.5438307522936472	1.3973262367084964	0.6995561140089207	0.914177723827822	1.3425968235463024	2.6949837657285745	0.7413660178713211	2.933253314549649	1.0398913607208846	1.0534988512051118	1.4461373955128622	1.7609663491523337	1.1385189499451196	1.6947436907239932	1.968238890652833	0.8461046997267425	1.0298368866168068	2.2924124628000975	1.02655742445747	2.6079512889911216	1.6236605082794395	0.6288729556898509	1.5977507692442283	2.294565636884729	1.057094283528473	1.1947702957824087	0.6083002294272385	2.421249282722115	1.1882592753277674	0.9490923000141998	0.7546153929019321	0.7425538887246805	2.3593115858517146	0.573696576691291	1.7567305721735698	3.0560332911559787	1.128688724929744	1.8764470175165295	2.4172466920003237	0.9162058465875504	1.5661915150753631	1.1004849742652605	1.4507066124365062	0.5428491663998259	0.47684507193112524	1.5596407889536308	2.089708679981774	1.4184785409802894	1.4845419255503525	1.7525175692567898	0.7492766858342531	1.2880002097322478	0.9186901707566218	0.6980156260234047	2.1972613581256035	1.7529767449112803	1.5892786167292765	0.8428689094180186	0.6341158302058487	1.9699815165303123	1.009526253383773	0.8938424389989952	0.39510365185952523	1.4599685757370526	2.1103512973068215	0.7743295253317375	0.7447718359123743	1.0373504257799449	0.9182669326064921	0.8882101551572048	0.8806303324844605	0.582008903639863	0.9367035111622574	0.7585093132253176	0.9674988640389032	0.7349648722450444	0.37913419605467247	0.5818876676757563	0.4233153631568876	0.964436368554883	0.5826405339795198	0.582008903639863	0.5820089036398632
s15825	2.773806354234114	1.95446391426979	3.5962783886098255	4.243349080300346	2.5052922223651946	3.45940006439538	3.2491487217648483	2.6861055052441305	0.8202048715201394	0.7231646898620517	1.4072986950050945	1.7357081162957435	1.196860724759192	0.0	1.7215181961918122	2.670776971609756	2.3802782680403722	2.2671793850665583	1.9858002433793214	2.9769667404592886	1.119596860539425	2.5940537974393276	1.1370736236086463	4.70258320475875	0.4508430644717815	0.5527721165416727	2.7086563742791396	0.5868158582283974	0.4713344423249466	0.7110555018331493	1.2446522986366402	1.9636682477818266	2.523266541075002	1.2997336002756879	1.4832586668409495	1.6209525071268378	1.1345534952837566	1.3403907449005903	1.357313743756672	1.9380075618153074	2.5086185626128445	0.8886307734920379	1.4973051310097862	2.055388999408965	2.1336631413522396	1.670005857823555	2.825306170748773	0.8535832407947369	1.781871911146836	1.5849262187806141	1.0424640081789542	0.08678337506195638	2.0973224944566424	1.9779452495541394	1.2686099463589706	1.8652498034480782	2.9717055921866025	1.0771567366771295	2.4697892661988408	1.9384645765274002	1.0414447765470964	1.123965711142271	2.758169746329781	1.277474373177997	1.3053772690197725	1.002013838286992	2.6238562359283977	1.6584478533538733	1.352721264219546	1.037721214880005	0.8613913178617036	3.1390895330844906	1.141290847647819	1.3325795621956755	2.4644522933323962	1.0918943506473626	2.655723196057312	1.9218767371409493	1.024013077203375	1.6801312053790902	1.6222550927713895	0.9653659600327256	0.8903940635996583	0.7594914940250904	2.3564212849397808	2.34277655227108	1.3688770628827094	0.35653976365215484	1.2869183755912348	1.69224617537131	2.273959883455934	1.3373029778108008	1.7999914294200208	3.3230296036004816	1.5767408710048503	1.9023128701824252	1.2665034927050363	1.4062422075335403	1.1239131957361064	1.065950273732773	1.182774897566855	1.1524950674067265	2.067674472689585	2.736121879461711	1.7512018150169404	1.633641344235663	1.0881790521288095	1.9600119097930009	0.5213315013093127	1.2833104159192497	0.9722394543223989	1.378599165068462	0.7909227976167345	0.8887834054101956	1.2168068869930495	0.861273219812443	1.060051822769652	1.3000882917704963	1.4916928191273031	1.1669172418766494	0.9722394543223989	0.9722394543223993
m9	1.260871045010032	3.653969877199425	3.7013742091322017	5.693181156711388	4.105805181587962	3.6249946666954496	3.3192629000608727	3.6806596692725733	1.16574691675031	1.1081070277277418	2.5927602800716705	3.17294643629272	1.3837009658416997	1.7215181961918122	0.0	2.6411590728091454	3.006977571129192	2.487321734142607	2.774939679822889	2.297335868579973	0.778147728220643	1.5757737633301574	0.8531149879252931	5.702141154207971	1.4933989442305966	1.5889531367514294	4.19417959825555	1.7065479898192617	1.8790677074608804	2.029575093263817	0.7042596310777646	2.85978915884662	1.9785593723015371	0.6404070700347058	1.4909106411469957	2.6573841105484965	1.1727163560273763	0.7657132694197957	2.5037358241166223	2.9190115724713848	2.2894659894250586	1.4792632644210326	1.356382793973892	2.074511224004063	3.43453926796945	0.8736070338447288	2.604404221246812	1.3876981800195316	2.0251284873599764	0.4450021177351702	2.0394052808075553	1.6389245505893189	2.9038655140335337	0.8968692890796349	0.7720331435799463	2.2024424248414554	1.3259618616893236	2.2719706752725486	1.3311811852167859	1.4923650086763	1.270745069764512	1.0439382595913738	1.281327929182364	1.1806750424844186	0.45206901314550585	1.1506405445731054	2.118735715531758	2.3129622679246196	2.254207063493115	0.7607601967341069	1.6426443654098994	1.6975818504696798	1.1819323403038369	0.9890742058469015	2.1338583473267567	1.3475425651161201	1.1430515754548238	1.442715900735428	0.7433935081620469	2.0226067265793577	0.35409733748075745	1.2298826308377548	1.0777638673282757	1.2715945831059225	1.2511560492096667	0.8426853375292244	1.5974575940703075	2.0498919082551397	1.4704576336325705	1.6036493817197892	1.9306202805568475	0.6807375102017436	1.264323542490021	2.2279364953417664	1.0045528069863485	0.3672671207071373	0.7327509765532295	1.9844649711396907	1.926308647895319	1.4855245890345854	2.0570943432953954	1.6423539885486829	0.830219899863265	1.1811713893790659	2.0493458362122965	1.7404201173621712	0.8180802680541409	1.7245249237491544	1.846708872375351	0.7169536124966345	1.196006820829907	0.9809329841528039	0.9894897618152892	0.8328258444985928	1.190175998777871	1.4428223923349859	1.123619988603379	1.6474759941597699	0.6442629559094982	1.1658057519988565	1.1960068208299073	1.1960068208299064
s62170	2.6657012938085294	4.06087732988286	1.14620764937519	6.660667622268703	4.56869235596149	0.9943664329757769	0.7152640801062439	2.7996964412755245	2.0803963707753224	2.2400823091016284	3.7823742340334015	2.973219606541948	1.8114487517108142	2.670776971609756	2.6411590728091454	0.0	3.6057382995854104	0.47376295689433734	2.7403603711725597	4.297821917144383	2.1472101809170043	3.6221743787328426	2.495244537583466	4.109403677072732	2.7311345579504063	2.128106772414805	5.172888716824531	2.481143668840296	2.8304367261338204	3.0385170302841487	2.166128381740056	1.5189272054570895	3.138929156736042	2.631178925109966	1.4485587661510495	1.6537606892661532	2.3591249481095558	2.385549233407149	3.1003580909648822	2.101918764528519	0.859345690208587	2.490050673812383	2.6244068366148765	0.7136185003708782	2.8282930064564518	1.999485025738515	2.8108244590929368	2.836128219033858	0.8892597977996147	2.5762355683455236	2.5732245417380195	2.621751449748146	1.3004195380405774	2.866153816676869	2.5136390777683646	0.9330620696803572	3.1674476552299	2.0945224538867464	3.66074736883002	1.7749960539085878	2.4386139724478038	2.9353171604618047	2.7051271197784064	1.8602854030339189	2.544008779999269	2.405863539155257	2.1910591261017167	1.1729466559750708	2.178389783351113	2.3110830232977686	2.483130563482225	3.3114176583424224	2.3648323045538926	3.207381943461654	4.090752901132139	2.9371004110597196	2.35427160987212	3.6970232837216326	2.337107620784486	1.5682384994665084	2.462735960235281	2.6203361784452244	2.281474273709591	2.1765753536076398	2.8044981430978457	2.9142386781123917	1.9331005923960896	2.8107576438757222	3.509681214683016	1.1280981788889521	0.7481088350588886	2.5427996886549167	1.5382397898532894	2.073680885132841	2.7235811188810826	2.9397322722388832	2.4911765366028154	1.504358051352883	2.969399249967454	1.8188738022439435	2.4006971516307933	2.0565406250056326	2.8396281037902344	3.2032335176746605	1.240687155047733	1.0971809423542351	2.726330589052652	0.9932372145829741	2.3359421536302842	2.5257383363449604	2.385568064367807	2.6525744248596568	2.2944375101447227	2.5147385807165974	2.515894968726867	2.115118837425487	2.372956826924139	1.465933980952049	2.5244609968116296	2.366607098279975	2.385568064367807	2.385568064367807
m3	3.305863023670146	2.926179743350726	4.036991358325387	4.662515494971548	2.623332445853684	4.129479631592779	4.193211552357616	4.645685699126719	2.3826168453416123	2.6090061064872794	1.6679923641065306	1.828482157765941	3.132173359275411	2.3802782680403722	3.006977571129192	3.6057382995854104	0.0	3.3437033897410324	0.9812757723786166	2.378100489479269	2.780525586605147	2.4937414094255033	3.085918155292943	6.307411034398673	2.7462308385205594	2.5372224984623846	3.4292033115578016	2.9260040856144	1.929046958103314	1.7581114694456539	2.9228269653571517	2.6978330700501822	1.7488109356761385	3.0967457588281233	3.1835107833191314	3.0122153519708097	3.2519301214900334	3.2071424727649167	1.130600829661474	3.8356768267379837	3.950162241052695	3.176912819830937	3.672981259693829	2.962894400692201	1.970054146635249	3.348894855676174	1.661416332303697	3.0962101509293247	2.983358509997165	2.577003892482341	1.4293544643627751	2.3744178024320406	3.2479596327940197	2.3990908578254495	3.166384248396415	3.305929448098856	4.227564817370907	3.0466880806552648	2.752017974002738	2.279099707765239	3.2299717645017583	2.1377542397364397	3.200786189770468	2.268396188263939	2.636393189337171	3.126749068120324	2.2137926235888425	2.902262040041659	3.518664498164309	2.774450883895003	3.188021504661988	4.694308598037421	3.2639040375136514	2.440612815303648	1.9538545103395433	3.2890582094406904	3.673563176535927	2.310529466904738	2.560401560558394	2.0513271673773046	3.1672625242319996	1.8879248684705452	2.914121571772364	2.8230655563493174	4.168191982486146	2.9270407718244864	1.8708001555132583	2.2354709497581244	3.123445251543479	3.0775725684640145	3.4218620395648194	3.1715810748833295	3.3813469177237625	4.660740590918763	2.037295273427155	3.2804775631314564	3.132823220730156	3.2181446450969036	1.3078453596038246	2.1778020519404824	3.475221545244847	3.310214762908113	3.774698311868123	4.165516947598622	3.4635290791396787	3.050212764763179	2.9653527379813687	3.3414339674880766	2.7310316641579524	3.1420327457417745	3.117002382163388	3.4014366917524828	2.5761327765405913	2.5902002184694917	3.3617425060652963	2.9923259970633387	3.16052482307996	3.006639688577421	3.2864292757867757	3.2796089563974817	3.117002382163388	3.117002382163388
m22	2.7190596222544077	3.5935093381365264	1.4244343264056298	6.198159466370365	4.123279783222464	1.2363827271737486	0.9948009710298342	2.449341385584604	1.7612224746552898	1.9118494553232186	3.3948255769791267	2.5619173044010557	1.494744906165856	2.2671793850665583	2.487321734142607	0.47376295689433734	3.3437033897410324	0.0	2.4593135767306222	4.156329245193035	1.8904146239471704	3.5154893420941837	2.2228039334570835	3.8914856077675997	2.3543661468357375	1.7301932296184594	4.71610276251905	2.0799971118544183	2.436586241082826	2.649304298915031	1.930468035106733	1.1247442330219886	3.0446454864660226	2.3888148299845713	1.1702712395482484	1.1839251185338506	2.061044535393966	2.149283034097444	2.7343245095489124	1.6935401265082972	0.9009020796516053	2.135113472400447	2.3553746926040846	0.5493869924221517	2.4530705002778626	1.8378664851617528	2.763051457715146	2.4901964769080163	0.5221581304666499	2.405741279416904	2.21803963180626	2.225857836323911	0.879250497875353	2.7394518653885553	2.262537679783333	0.52922614002431	3.177962903227162	1.6385645216884936	3.5344307777466795	1.6871695006948306	2.1197580006065473	2.661494523021466	2.749880034999527	1.6202555324723222	2.324634539325589	2.094418787303781	2.2087734612683154	0.7072627971067159	1.7696623803994154	2.041197762353389	2.107757295948971	3.3104330191424123	2.066667947122129	2.9455599698425226	3.8856842408891854	2.6136788053389277	2.413275552998151	3.4703701150094033	2.072066897145398	1.3182846877986671	2.292510651590239	2.3285444889072306	1.9665980839982815	1.8289955993812466	2.702285561448735	2.8546915141890863	1.677061845855148	2.385561380541755	3.1887976672212153	0.8966949970672241	0.7944404776902344	2.3058567895267665	1.3996996153103365	2.2778403286891242	2.531131117767903	2.78827677378612	2.2432500062003933	1.0986631905309052	2.6382511873817474	1.4987642928032865	2.005788476772697	1.702709426983852	2.7021132274805137	3.1584125443731406	0.9016761142123428	0.7927110903305552	2.4473434739614217	0.860375297819316	1.910391021426856	2.2799066351895654	2.0667134837135537	2.3968311233627952	1.9845542021122415	2.2248817760114767	2.224790603473402	1.753642656467345	2.0705312148780943	1.1064381908305916	2.31319961885525	2.073246373914587	2.0667134837135537	2.066713483713554
m11	3.0979406130331983	2.680468576946201	3.1252357812083016	4.869300659972493	2.6164416454515	3.195351470342195	3.2777791203274367	3.858582935129208	1.892260444438327	2.159358901393157	1.8506002904334915	1.2177175448967783	2.52688946027757	1.9858002433793214	2.774939679822889	2.7403603711725597	0.9812757723786166	2.4593135767306222	0.0	2.908642827486359	2.3486584395016186	2.7433139159309086	2.7133803623953283	5.426879713459557	2.3847785772004606	1.9674441873674162	3.522152737586165	2.4305735990637483	1.6251192839777424	1.5653510666969501	2.4972743757515374	1.7398299042422833	1.9185488524907466	2.789138470336238	2.513019626372856	2.1422595327345215	2.791597183826722	2.8098221612777663	0.9448363730254971	3.039295792107396	3.1626204242073848	2.709286589360179	3.2363611191530417	2.1494949960402026	1.2105819180802	2.8627740647785003	1.5526047548582425	2.755016749059404	2.1611464570772876	2.375513853567662	0.9605005068757243	1.9774549657240894	2.31273691294125	2.357710825881075	2.803683183711355	2.4706904689871387	3.9934563273670136	2.3417880365219146	2.951351319282205	1.7778071009011616	2.776859074554425	2.063422349183313	3.01939955649417	1.7494623631774087	2.384449387326906	2.687080980493996	1.8541098406522436	2.0275426859017527	2.843578998446932	2.386779477041499	2.6924096785627643	4.393603597566323	2.80322299109252	2.4398627838716025	2.493116923905346	2.9691788138421393	3.3187550488703477	2.5701721132069175	2.206554427492067	1.254146940804177	2.8420646820781816	1.667768910696974	2.4626777999638354	2.3175793483410736	3.790725428625138	2.8420443690003454	1.2858309282741667	1.8421583436788558	3.027485475794259	2.3621397867372727	2.677221002892103	2.8276543878735527	2.778373953900414	4.081444210786309	1.947420696460337	3.100118970354176	2.7709769459909075	2.4645623427724	1.2256233593923826	1.5558803447289573	2.8828793939900788	2.709962411390908	3.471854989880523	3.934689412793618	2.686041718317746	2.298755454460932	2.6802471309448164	2.6163968069894032	2.171233551708246	2.791026023456916	2.6659283724955913	3.0363074958458456	2.1656365300724496	2.275398560402128	2.934015810108657	2.439192453347821	2.7144059979352484	2.300094774763789	2.935468544667115	2.8210458367931897	2.6659283724955913	2.6659283724955913
s39314	2.322707238660807	4.309936388072913	5.061220520131051	5.688919732527569	4.264883772567186	5.132546901498535	5.009197745656954	5.574477110660618	2.7227259044107694	2.819933283908069	2.625002841614041	3.7216560627084156	3.3943165961140815	2.9769667404592886	2.297335868579973	4.297821917144383	2.378100489479269	4.156329245193035	2.908642827486359	0.0	2.7332040461057794	0.8213780860520704	2.886615209772251	7.56224517557974	3.0114685872583986	3.1419372866649447	4.435355810169115	3.3730582650008363	2.7336709492563367	2.643958716514099	2.7787751304514563	4.106553686070569	1.3771426127478772	2.703480753261042	3.4917592854002493	4.184659204090857	3.2294748092306205	2.9375694716275174	2.705924873624782	4.750830507458564	4.297863525934211	3.355543591478458	3.4842587017942694	3.6336470243624888	3.9935398290406927	3.111706608254421	2.318498696566703	3.106664797130706	3.69994046689888	2.0196354012967395	2.6390158288104772	2.926475436089049	4.4494637169060365	1.5455138660102	2.8769299416735588	4.0189162703249925	3.0200264349526207	3.91812374140709	1.0681160878681515	2.535890782427784	3.2596651058959814	1.9107545130715415	2.2068622545039203	2.5879380642232963	2.2449355630904346	3.132051924666928	2.491489183160639	3.886607019652631	4.137215332787258	2.6826225918313664	3.4770480917484163	3.594776752226808	3.2403896407628627	1.860311967808266	0.6423163671067116	3.1439636309295613	2.888129720546334	1.2031714042840798	2.4862076019338457	3.047038809757586	2.6370895590589103	2.1196673544899003	2.9926238620143577	3.090564953505984	3.4591950865208463	1.8002071489262272	2.5798318964508002	3.0980877641962508	2.7211575966403125	3.4665059723486813	3.7500791440118677	2.8125718861312055	3.385682319955326	4.221694104884519	1.6787353671400584	2.3670812697388945	2.8417831884711338	3.858328762366209	2.2112621315552463	2.8216622803926708	3.9393724149855847	3.6340376845199835	3.0056714673126255	3.0167598935548035	4.014525707190016	3.564349626592923	2.6764315675498906	3.656313331480058	3.3989939241718834	2.8243277707845618	3.162326343168367	3.083447069698101	2.6955530924160676	2.5098753073676012	3.252701030355577	3.3192770477434244	3.1433796926590976	3.5138769519135336	2.857332387838412	3.2376523084212327	3.162326343168367	3.1623263431683664
