	s12903	m41	m25	m5	s62162	s62160	s19481	m34	m32	s12438	s401660	s401612	m3	m1	s402150	s401656	s39326	m40	m11	s16001	s62172	s62156	m7	s402124	s62152	s15965	m46	s7857	s401652	m39	s7863	m36	s62174	m45	s62166	s39314	s401632	s15987	s15981	m37	s401654	s62158	m2	s401622	m28	m21	m8	s401964	s401614	s402122	m9	s401954	s19501	m27	s62150	s401996	s19507	s19505	s62164	s402112	s401646	s401618	m6	m14	s138530	s401616	m18	s9450	m4	s12614	s402120	m17	m23	m35	s401620	s401974	m20	s402116	s62120	s39352	s401956	s62168	s9586	s401634	m31	s402006	s19594	m24	s9466	m44	s15947	m26	s62170	s401978	s12884	m43	s401972	m22	m29	m13	m33	m38	m15	m10	s62128	s15827	s15949	m16	s39300	s62154	m12	s402118	s15825	m19	s62134	s401650
s401660	2.551845508311748	6.719133139870208	4.6965073428350435	4.05724158176745	2.4587969235249	3.7958487532337872	4.37227237388407	6.546512432893304	4.437123146032936	4.141798001426168	0.0	3.484967116425741	3.2246881147896347	4.618447801647381	3.1608365885587424	2.6287942439791285	1.7113295801388793	2.717070189406516	1.3595263830605921	2.782108826190025	4.546777807328081	3.295451572264088	4.825406439425415	1.3179024827083043	5.138282956247174	3.481955391618543	4.374593862010516	3.196478141490261	3.2288610796355655	2.3345246473090047	3.150667767620642	3.780160288203504	3.460050130852011	4.6917458575053175	3.4961132998533233	3.757125451503857	2.868311656034724	1.8508330447769699	3.3170805403595818	5.598302525934665	0.8008608240090951	1.791656455212486	3.022152781081558	4.345770536343538	4.639607537153823	3.4258537198253998	4.5081932163739955	2.476527633043034	2.744158834914387	2.3190461113652003	4.123477240494053	3.1186870925828325	4.628719604804481	4.836350634181694	3.239104171352438	2.89298317556124	2.478924458636919	2.1182214409813525	3.668653397032625	3.7112702734022367	2.5767844707590846	3.498442883401505	2.9822117315736594	2.055707957555071	3.571620804391126	2.322071143095576	5.225068721945123	3.7691907462712493	3.2888357201486147	3.218843479623365	3.416534430420613	4.228059324355434	3.7778523787771165	3.409412020336441	2.9538471028216313	3.9035362451527664	3.6345758337685163	4.290110697289592	3.1061497390446586	3.151239324997839	2.369977983884393	2.124128626373644	3.025353847479779	2.9650164241918366	2.813621105799049	3.2224385369911275	2.5705093602414824	3.3197990965158386	3.6703813456037286	3.1370489474987124	2.8211542341498728	3.0435006278244257	3.1898897249233	3.043682351750168	3.5816725892723236	3.533282163691654	3.6423377218959816	3.436362172453062	3.2938341102182673	3.167600095187355	3.7038387628560607	3.167600095187355	2.7335169665827803	3.891439305824136	3.860188853405621	3.094744055432669	3.1776456426564605	3.1676000951873555	3.167600095187355	3.3790051459595505	3.167600095187355	3.1676000951873555	3.3244391384439154	3.0955406691637504	3.167600095187355	3.167600095187355
s401612	3.6387430898767215	5.610813955277131	3.577639199949002	3.383739343936999	2.11022990429603	5.301624240417956	2.424780630454782	3.233645613309756	3.562985167383866	1.5301368762778247	3.484967116425741	0.0	3.0694372020467275	2.900107698736131	2.7038495106127827	1.0982289735854884	2.0669351644109843	1.0210568904919188	2.979305033172464	2.6632024994737633	4.425479303233795	4.450639155325094	1.7665140948582636	2.275908418964704	1.7695642389467305	2.7570048307983663	0.9911162462652539	1.1408449148327326	1.2421767751577115	2.5052519932121733	1.2010625559567092	1.2148244389668015	3.1804022839408335	1.7122204468425497	1.4669254762296442	1.550271306196094	1.70958073520217	2.082760967403993	1.610167727737044	2.1657065671637654	3.138587378248116	2.412590675716584	2.0753659752151914	1.8785045086786814	1.7203311602040512	1.424158462920823	1.1447420112992763	1.5620630540717255	1.2013613661197717	1.925284132862489	1.459237673000618	1.774032649516145	1.927089037897745	2.58441829238576	0.8467127378905746	1.0404498326787393	1.298890165918735	2.8147961842395226	1.4652787313408635	1.615018665735603	1.049157967449998	0.8313950698300505	1.7489023888886088	2.3710200193753965	1.6101673637234155	1.7888619749682226	3.3334103932443235	1.8021706792389696	2.098952041626573	1.2297023379117435	1.062488395880875	2.069935870789979	1.5075040981628505	1.9777139621578022	0.902132342060217	1.0283297837269105	1.2113119242220662	1.7999684698366034	0.5567055501216593	1.437950497634396	1.6226497559397297	1.817342098488269	1.1618194324326596	1.4713612046867868	2.001625892590029	1.0954595342900255	1.1191939500068582	1.1043447774914112	1.4267883402655765	1.1099969557135416	1.3827359738670004	1.084715638171931	1.22469657674801	1.8270037503152254	1.6133777331387564	1.2869620866126643	1.3925217943751471	1.3642308491691584	0.6473497406813317	1.145792026789614	1.17297752594678	1.1457920267896138	1.1968142549001763	1.190905340547124	1.4903977208186743	0.9978102587686288	1.0834730824862129	1.1457920267896133	1.1457920267896138	1.142708324447405	1.145792026789614	1.1457920267896133	0.8308964815065837	1.1530151120182512	1.1457920267896136	1.1457920267896138
m3	5.041159828307655	3.7917008830235743	1.8790531157885717	3.3691575954303663	2.8901443898855472	4.662661577630032	4.162054258880142	5.682367155643262	2.789672631199807	3.693014397078309	3.2246881147896347	3.0694372020467275	0.0	2.297125476124775	2.947486830342932	2.5251239133240464	2.154924342501951	3.1250169723242434	2.240615580400506	3.9098447834907204	4.152452095847838	3.9259050735339898	3.367897524622663	2.4092145326107723	3.9189141390674402	2.91181248404269	3.5166406686645915	3.338941686271008	3.1172798146430103	3.952130588780618	3.191790157488552	3.604587896441557	2.9381709286023865	3.124181181922937	3.650013054429834	2.746901755193229	3.667536974816247	3.3735926099975626	3.9455729428707564	4.338311769259083	3.330976801961909	2.2683455371069483	1.0539035786404323	3.0829689209411044	3.7710123783629115	1.7856725578334804	3.984486673061499	3.2026600555155413	3.5217824258797936	1.842015733650158	3.3412472317089743	3.569962480955143	3.717909154123904	3.7252767034259544	2.6783581930144407	2.844970917244715	2.9778890232332356	1.1265899497111955	3.944309875606805	3.2745484485116827	2.982873837439912	3.7585706774447334	3.611834820635826	1.954116756330663	2.7836942897999823	2.9651616432325474	3.74377319989021	3.269800120648761	2.2900537288944514	3.1807364313752737	3.333351493276515	3.1665312995658415	3.2245161876208774	3.2811070471544053	2.204067603097722	3.524066236248726	3.5428930935138436	3.0659927719524576	3.163688821797589	2.4486586673439605	2.5740482741045074	2.8085702959504903	3.184922421564716	2.725292275951361	3.162163136976257	3.2036675069864144	2.986982527697286	3.246887649742457	3.7216206281884854	3.106808786542174	3.1384565112842666	3.4353868806405505	3.2047118144461684	3.790463689544675	2.8361182928590494	3.3508945687402045	3.0327647078497626	3.348699401090144	3.05865921860086	3.2071566437525707	3.54215316612812	3.2071566437525707	2.7759566959436537	2.849500076071544	3.4571242507450046	3.16965954891078	3.1570404179851743	3.2071566437525707	3.2071566437525707	3.1000124943752665	3.2071566437525707	3.2071566437525707	2.723742291785255	3.1941047480866214	3.2071566437525707	3.2071566437525707
m1	5.455356248895824	4.537378981549504	2.973078563514654	2.254943057983931	4.12652990463855	6.706352674019889	4.795957922368438	5.006375963054918	1.4093428211163375	3.971545658688518	4.618447801647381	2.900107698736131	2.297125476124775	0.0	4.396900859265114	2.6387248170106625	3.4487664906847733	3.179363536089648	4.0025582544384735	3.712179472051144	5.832787363590011	5.886903454820308	1.9347274291040308	3.663264646893307	3.303022114401115	4.316881473841869	3.140262809566595	3.8194254324688406	3.71434303832089	4.9430731153171665	3.76223943409077	3.884231835262724	4.563947127553731	2.8746452595400447	4.154033608200517	3.325766574208773	4.362095083634674	3.8445240441046	4.421308995496025	3.060701649895674	4.72541274390935	3.8120428740398467	1.8345495669846967	3.456883748494131	3.8070307568935062	1.7710345043430815	3.166517656033646	3.994715038598169	3.7889866829455676	3.1793208958439614	3.6165651596070116	4.343402298198599	3.9258440319506627	4.249540777020993	3.087284478151356	3.4397229746198086	3.675625662532937	2.992636283743174	4.2837373589726155	3.8880458208820388	3.485532784368929	3.6752485975665357	4.361358199209314	3.5639342199834143	3.510161215671398	3.9853758378027164	4.497877201785988	3.9681522193376084	3.48623807748857	3.757475400175858	3.7255226545044824	3.7811259663553014	3.7501204845764944	4.202218258404047	2.5510374677362098	3.6461199244449367	3.8929982411372643	3.42871298082159	3.31974670481504	3.2683708683181845	3.6054595375933367	3.877221082006692	3.7504897453164285	3.5889326310153744	4.234595688377117	3.6971313174934637	3.556169426261095	3.711978738618332	4.1309476525060305	3.6507261403420843	3.863822854986217	3.840274612554212	3.7779534571635613	4.500614418643176	3.5565893928438466	3.830468468296103	3.5760184072033905	3.9029368602501657	3.3143150261072045	3.738476812184678	3.8445164251317245	3.7384768121846776	3.4916914219217547	3.0780605811555097	3.8995227411557907	3.6355073628390144	3.6650688993287703	3.7384768121846776	3.7384768121846776	3.601660537181022	3.738476812184678	3.7384768121846776	3.0887216647430913	3.7441387593968014	3.7384768121846776	3.738476812184678
s402150	4.58735563845743	4.764367496276355	2.9345748117153843	5.259424888592608	0.970842429855095	2.780618867234158	1.8207513325073472	4.555117625368248	5.148642905462254	2.0699607564209055	3.1608365885587424	2.7038495106127827	2.947486830342932	4.396900859265114	0.0	2.8402444472411927	1.8483440869802423	2.94138499668256	2.0272147768657427	4.435544440318644	1.8079196944077727	1.9156610476806075	4.06573985965142	2.169643973762467	3.372716579785902	0.38533046985990055	2.889579595129329	1.8746905311247197	1.5891295219735755	2.1374022529128975	1.6909460761566562	2.085398545191645	0.5889351145062718	2.7565471855985852	1.8456098754920929	1.5741275370165693	1.9052053372020998	3.1892404854444765	2.190817922899641	4.383035444258824	2.5664166971262214	1.4731177022524682	2.747370593564233	1.9522682884207916	2.462741748077374	2.724709134615266	3.7153371879406243	1.7706342755678213	2.685304390434835	1.5024395614108748	1.9878975201205489	1.535659162549294	2.2437059610441588	2.020882756969075	1.879527746484099	1.7355335052724277	1.8700839659776323	2.44990545474514	2.2291836283726054	1.4733172342873027	2.147663783157163	2.9010987276636655	1.691642861880872	1.4128462255813174	1.3284419463612727	1.4395613232106266	2.227773710120114	1.3435917439114309	0.9577047320703017	1.6435088863256972	1.9167801986916826	1.6077655311052468	1.5990971225384254	1.007696549686282	2.2348701261735426	2.2627125618050443	1.9898677028154592	1.9409299849937072	2.423838069526693	1.342168398603062	1.3901326780866774	1.52270530436634	1.767308574171514	1.238749630923907	1.0038263997262535	1.7909147607717149	2.03098259157016	1.807109312557167	1.9736637817929052	1.7215786922599936	1.6008317318007501	2.1447678012084066	1.670157225826413	1.850521421442879	1.3239791660829647	1.7374258475753348	1.5664161430826127	1.6450606812279662	2.118092971403953	1.7545208059153625	2.0437237003181066	1.7545208059153627	1.6272641894731603	2.0269273349196837	1.7668372443907936	1.8960137068321048	1.7750792445196342	1.7545208059153627	1.7545208059153627	1.6887304615279448	1.7545208059153625	1.7545208059153627	1.9127784828588243	1.756783479825833	1.7545208059153627	1.7545208059153627
s401656	3.059889980931851	5.726542088658727	3.603562839045005	2.634515726633325	2.0927376396084307	5.109315157281335	3.180002768719147	4.326270153474458	2.926910864359168	2.4310852989911353	2.6287942439791285	1.0982289735854884	2.5251239133240464	2.6387248170106625	2.8402444472411927	0.0	1.4672714332124575	0.6350841909084058	2.3244908692950763	1.8802291058812677	4.6340029043387165	4.295800118717022	2.2257291776441868	1.5514260598982752	2.7826858750265706	2.9731425410772157	2.0513224019773157	1.6987829487140138	1.7746265417715281	2.4374424154991545	1.7089489833159928	2.069354888036012	3.2825444444602327	2.5200182702936846	2.1236665295903343	2.1345807343963874	1.986571694873573	1.336050979098044	2.128885348090982	3.0088174691785867	2.490424088939794	1.9618026745996042	1.5469731165582012	2.609134992361025	2.704733484630329	1.297733202978363	2.0117756317337068	1.6041860340953003	1.2386120514632497	1.5763853600930902	2.320414038261746	2.1794207865018147	2.841433414144285	3.3522434444517573	1.3641289632406437	1.348054845996594	1.2914938120227835	2.084014725420895	2.199453053679795	2.2808760207116605	1.0378288022218456	1.505239635092838	2.089735456909598	1.9523734697829276	2.126782185024591	1.7293409118577774	3.9619480138572616	2.4329874128462046	2.284331457450745	1.7684337155309255	1.7664425892002653	2.7388073847789878	2.2208757127140735	2.431410345178836	0.8421342999650311	1.985483146627349	1.9976116845190814	2.5365163854229227	1.0861081773229047	1.7342926406639088	1.5139015892643173	1.617639365027238	1.5981701771165762	1.7469677164778838	2.1922476301729596	1.6691473330388817	1.1449098935534079	1.7361669840428537	2.1772949778250514	1.6179383670785072	1.6580617837349874	1.5343653967140203	1.7514171253494986	2.184013026407288	2.145191606793796	1.9874936381546031	2.052477087943439	1.9983179404793128	1.3574348136943137	1.6764306637009159	2.0024219986531273	1.6764306637009159	1.365811442953262	1.9396831295037273	2.2764872171438304	1.504629279705751	1.62775793627539	1.6764306637009156	1.6764306637009159	1.7743047410497905	1.6764306637009159	1.6764306637009156	1.4172424337850122	1.6368298614970982	1.6764306637009159	1.6764306637009159
s39326	3.2303118288846213	5.378137659086486	3.260722841297522	3.6531579946607464	1.148123924279894	3.693831819520693	2.960457027920035	5.038005580706871	3.761713661350505	2.6097138193737797	1.7113295801388793	2.0669351644109843	2.154924342501951	3.4487664906847733	1.8483440869802423	1.4672714332124575	0.0	1.7141460661878338	0.9165899340793254	2.773181453018956	3.542747523785067	2.9096530784371644	3.4286812497187613	0.428043096013379	3.5358563184473795	2.0839879075591345	2.8247562575960554	1.799582137664372	1.717783131940836	1.8361471452498086	1.6938360409944555	2.318162798331899	2.2206720246182807	3.006164598318933	2.1319248996756883	2.0737546000286584	1.784213219428103	1.6372158697324584	2.1893081259683487	4.130403613060435	1.4227336517087357	0.528296948941599	1.693357634064986	2.65748865966625	3.0306079620544444	1.9157813417600476	3.1991495646779957	1.2821277908028137	1.7818237164339392	0.6459721384345433	2.5016498094598485	1.8598142928223482	3.006199472729151	3.2124819989379	1.6192849701440875	1.3704999575524617	1.1592853181358267	1.2358577887843727	2.3902132700768757	2.1493125757845895	1.2852474445015825	2.326660546823099	1.8046694522554514	0.6369189096686801	1.9167503820768461	1.036126501876202	3.624020231799543	2.204304798858657	1.6602494752369699	1.736478001726623	1.952668061290562	2.5778394391466173	2.1856218350783463	1.9530386631219414	1.3792321296737915	2.3955402558517185	2.1880341136077863	2.603184616042732	1.7656744487013476	1.4697378217864614	0.823351960528209	0.8130111703617785	1.608249113928466	1.3714897413631313	1.4926117348270678	1.755929787063991	1.2540524668363835	1.8434950772679106	2.2815013652705116	1.6517178917981223	1.4393090273671358	1.776856316168533	1.726204823171177	1.9468044801320956	1.9356703308802163	2.0342390281461813	2.023095691453116	1.9606776953284812	1.7969619617275856	1.7158015400850595	2.2398427402995376	1.7158015400850595	1.2090549424748813	2.2187294453638597	2.3178738333990405	1.6620159790919233	1.7044872319419146	1.7158015400850595	1.7158015400850595	1.8301166750941316	1.7158015400850593	1.7158015400850595	1.704474145726909	1.6599399298460438	1.7158015400850595	1.7158015400850595
m40	2.675014754475283	6.22178812133215	4.100157798359504	2.992656218000643	2.0983948853888417	5.188184243694949	3.0251868032977276	4.1313066631591235	3.4395200864203446	2.296151095252107	2.717070189406516	1.0210568904919188	3.1250169723242434	3.179363536089648	2.94138499668256	0.6350841909084058	1.7141460661878338	0.0	2.5832827554360103	1.7424163139030913	4.74581918938312	4.391498410707291	2.430208161205881	1.729348713936724	2.780754823228047	3.110875806546137	1.9997025301583182	1.4788189525358064	1.678128880125032	2.1227311750112454	1.5598562736962804	1.8651805497234348	3.451904129648109	2.690121842868869	1.8789806523946513	2.2689206430801874	1.6605005802470358	1.0958352537649827	1.7377951974982822	3.0092308639488317	2.4707102438778077	2.166779665738409	2.1611437333937804	2.7325071138812422	2.646735519426923	1.8219029328299738	1.8183536638895834	1.3923481930304982	0.698169231678059	1.9074172413324688	2.3038302024329136	1.9565021873344595	2.8140362065635705	3.403354528071359	1.4452620646334107	1.300769732716162	1.1354902957387705	2.5842131543273505	1.858167430563041	2.2354005305365177	0.8302528977052004	1.038418287151818	1.821138079554745	2.242240377690085	2.2279416590749292	1.6519178696440682	4.115168886369861	2.413951158897678	2.520806199332537	1.640960301193637	1.5872656447875224	2.830841437730033	2.193794448172131	2.3818461239790785	1.2047347991308435	1.822779608283103	1.7893161378823568	2.6537575120517625	0.8219951499311294	1.8989776470669941	1.5814781912183629	1.5932321711282142	1.420709000285584	1.793048804588731	2.1211399372202515	1.5143622116103628	0.9575366506366331	1.5823398714002113	1.929825583201025	1.4940068831092685	1.5015866746943702	1.2031525559326475	1.6071646237779937	1.8649719342411362	2.2305817467559224	1.8511582406729892	2.065836753780604	1.8548284180231032	1.245313980571921	1.5156000167718873	1.804185810634756	1.5156000167718875	1.34347977662364	2.0527031739474406	2.1766088175579243	1.3238882003690542	1.4845000710087513	1.515600016771887	1.5156000167718873	1.7011905374586709	1.5156000167718873	1.515600016771887	1.4892225013110114	1.4683831037729562	1.515600016771887	1.5156000167718873
m11	3.545794402768548	5.430703852242814	3.434211185412831	4.152223937938343	1.5954457498177483	3.104661628621478	3.5275886366022555	5.861866715918417	4.1986949038095	3.358616462134646	1.3595263830605921	2.979305033172464	2.240615580400506	4.0025582544384735	2.0272147768657427	2.3244908692950763	0.9165899340793254	2.5832827554360103	0.0	3.343688781298874	3.39974379504236	2.4201835045534486	4.266807826363081	0.8867387790214873	4.3686671071839545	2.2903896439376856	3.6922744329488038	2.5998596667444613	2.484106462864788	2.2200546243585983	2.476619679649718	3.1125067892968286	2.2256776521454666	3.7553631929934617	2.867694264912249	2.7505638810995405	2.4580834767678885	2.233790321363787	2.915567035313971	5.0092701075175805	1.2173597571889798	0.7014234814102686	2.197985203715959	3.3100029209061277	3.7877864791096476	2.64289754415475	4.114594815127788	2.009735556482181	2.6126973906092585	1.2512094566852354	3.2453673991675958	2.497270751571552	3.708406040601597	3.7614933033136055	2.4620378345808867	2.2108926740622503	1.9847496375334177	1.15736589238578	3.1558116787519435	2.8263080313582374	2.1616102999880846	3.2121742006743985	2.4562476002437568	0.8396677643311039	2.568924673423978	1.6829020322613835	4.009546262558022	2.8308553068248257	2.105945325071044	2.5085078781704975	2.761356592447345	3.163872743310184	2.8913463072354024	2.502198925808261	2.245236691092648	3.2233588151672214	2.9766307329476045	3.2693856013655442	2.6670349529494177	2.172064243987683	1.5725196541428181	1.4866196191584689	2.4084893587376937	2.0792519691376934	2.0083949856389376	2.5596298378110474	2.1153379768291836	2.642670426760105	3.0354465572523863	2.4543456768644387	2.194382411350264	2.6029483038754195	2.5016580897026555	2.5889763214935337	2.5888594963138964	2.794185426451281	2.7448893718337715	2.7020260236051015	2.6702791564547295	2.511262717653558	3.0370618676217083	2.5112627176535582	2.0339834611431264	2.990686565647716	3.044204298413891	2.4933419799819787	2.511803971452672	2.5112627176535582	2.5112627176535582	2.6136941905501248	2.511262717653558	2.5112627176535582	2.5441287690527195	2.457642223087214	2.5112627176535582	2.5112627176535582
s16001	1.9651996394160012	7.449863705684953	5.350542504025041	2.3182736453489836	3.5265296474974823	6.208991047057185	4.729546843910558	5.587868067206467	3.266646957171082	4.029652397689481	2.782108826190025	2.6632024994737633	3.9098447834907204	3.712179472051144	4.435544440318644	1.8802291058812677	2.773181453018956	1.7424163139030913	3.343688781298874	0.0	6.219514094832939	5.516886116611986	3.423221224897812	2.546164573651282	4.312275453319379	4.654931671577317	3.599916987443744	3.17694136533617	3.388370242567958	3.212560897333696	3.260688283185591	3.5871633779651453	4.909391970607229	4.280167029034846	3.559254185534078	3.9621489110834944	3.153831675115687	1.3719318036335493	3.2820476866635597	4.172862938514461	2.949241024954979	3.2668062910093343	3.0927405467276508	4.4335687562221615	4.359216763437063	3.0409188097850888	3.0576306393811814	2.8785197978638912	2.1658471452672052	3.196823278755087	4.039988663373179	3.550129064920747	4.545705884355852	5.13590275858832	3.148646764837478	2.9874611750629567	2.691470834560871	3.307710437353506	3.4934081710335545	3.9631676754386347	2.45902170517286	2.583431306578349	3.368909789349764	3.397410567913103	3.920528323543096	3.083479220119097	5.807801001594258	4.133927643069088	4.075530884036517	3.3489393355878545	3.315369761053762	4.546316743766769	3.929756239365042	4.040409718775584	2.7208064216683305	3.5457136353777114	3.509529889802653	4.356812799403949	2.558446860187129	3.5350382085554966	3.054982173282376	2.9530970894298734	3.10686906590076	3.433547264088728	3.6557434984543558	3.2317478879102297	2.570716351048512	3.3065592837068833	3.624004172902509	3.205025118505067	3.125480679360168	2.8579788707990637	3.3105290526702573	3.375567704896436	3.928679143100163	3.579580558725308	3.7943610316299816	3.5695850323879	2.9874366718027194	3.2223651337542463	3.5292499744320036	3.2223651337542463	2.9821386553613825	3.7459013333364837	3.915177404428562	3.0361892356775813	3.200311972319276	3.2223651337542463	3.2223651337542463	3.4320164636861707	3.2223651337542463	3.2223651337542463	3.1986193514773746	3.16550262238749	3.2223651337542463	3.2223651337542463
s62172	6.181278873818095	4.691279395593263	3.5452212057060253	6.94981208409472	2.7201498688700747	2.1971731335137887	2.79693743728137	5.535638378113072	6.692339938613006	3.443082322707398	4.546777807328081	4.425479303233795	4.152452095847838	5.832787363590011	1.8079196944077727	4.6340029043387165	3.542747523785067	4.74581918938312	3.39974379504236	6.219514094832939	0.0	1.7011491165371944	5.615833441737317	3.8257036611987894	4.664192794087203	1.6926961078548306	4.389145739725514	3.559781739023083	3.2758863554391713	3.6113771246798447	3.39093000135345	3.620141508013977	1.378770581696888	4.022097837850282	3.402207444149946	3.0466448936539465	3.53619072798498	4.938477766177912	3.756548225077573	5.79649098828835	3.9701806138631803	3.0758624954120584	4.277669724043805	3.1495131590321526	3.6919023610304658	4.325884892761626	5.335175598707747	3.5142059513153505	4.445791419463687	3.1961037499523557	3.37446275900209	3.1269563935257834	3.3803013602970005	2.7732230683925994	3.592203064329298	3.507848958339955	3.6568691625288663	3.83845435428481	3.7506061960627	2.958221768120817	3.9416790682577822	4.604140899724663	3.3036696313356684	3.0006004323988966	2.8720152686907205	3.197692891201644	2.435133166274567	2.7676280627573355	2.491769468316908	3.328390371899162	3.5637432933867856	2.7562907011348554	3.0806502524097596	2.5543659428328884	3.9773799173422373	3.8022694040642016	3.5601303021076487	3.1795896212938897	4.181778591801463	3.0404784016645	3.1942669168306153	3.2866169949009376	3.4924145926552272	3.0016507716071845	2.707494553961019	3.4834974266040657	3.8214765921420972	3.4755160123403677	3.494233067599837	3.436499333704904	3.344551356436702	3.858434077577877	3.3595234322831886	3.418268898764612	2.8650711138783134	3.3271913940667823	3.116274264488301	3.251075499494613	3.832420417848242	3.4539982980675665	3.6035923861655808	3.4539982980675665	3.4180787164394464	3.528356014425463	3.222305013541344	3.6216746435156155	3.4804638384251607	3.453998298067567	3.4539982980675665	3.346287231582073	3.4539982980675665	3.453998298067567	3.6070141607853525	3.470054828661317	3.4539982980675665	3.4539982980675665
