	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	s19509	m39
s402124	2.1735209491930383	0.6906070323898941	4.463065083719699	0.4428034823639543	1.1308606157990462	4.495963966308722	4.505102935281083	3.5592888168747177	3.964810008449595	0.5326731921811048	0.0	0.9003708465599194	3.0771752287207015	1.339065261245824	2.527622751736049	2.552848401766459	1.8121830746612617	3.5008974955722945	2.1481664865997416	2.6096188381536694	0.14162512386267812	3.0990477731556667	2.925946989677603	3.7714051455251627	1.2645863142257137	0.7519084003641119	0.443733380052852	2.1161350128983365	1.6061711373012908	0.7439059366566058	0.2697196447485588	2.7120821618498554	1.6178957679926718	4.274435718165083	2.271405694427185	1.567004720809208	1.01105898071037	1.2660597983175137	2.281376964723899	3.4502373761915517	3.508174156640819	2.330699594127566	2.122554566926109	3.085422365630389	1.8157728311831622	0.39664347911417047	1.0213739943826297	4.509576229552686	2.163663709126539	2.111554500586398	1.8465184974924511	1.8117879150427392	4.0518166291717375	2.8795509315316643	2.150020449495938	3.150709797104858	2.7774961943371976	2.2632307987165925	3.04396381784208	2.4319019180590224	1.6324174468947095	1.4704698293806004	2.3001782110684394	2.486675907892206	1.6200859726607661	1.9300832976871694	2.3264153080779146	2.5190149115992155	3.1066043780246737	3.462193544218173	3.337934818582135	2.3383891344676035	2.4940384216286624	3.9826346067886043	3.556324528628318	4.004270089362276	4.047069738836239	2.729612669112783	2.8763895253398513	2.2465781729303	2.1454057234161175	1.3328156907577984	0.747677506776956	2.4912180265803534	2.324958182810473	2.695930282560054	1.7578850434930515	1.1858617010828993	1.43380584838265	2.9521341188486026	3.664781894494194	1.830533229084169	1.8528790456352147	2.853514008502516	2.7828856945903424	2.1616069489387777	2.136113386351682	2.9431412151667553	1.3100444364321153	2.9943425422105183	2.8627203931479364	2.9322479014041383	1.2613705218738338	1.6566978237622694	2.8575840943413855	2.298154726427854	1.9340298686711368	2.737083100165632	1.4358667635233244	2.034239085096056	1.9973271110749848	2.9027312526248776	1.953539663772451	2.043228145506251	2.7344341007766357	1.4894001991272607	2.134941426373975	2.487704984469388	2.368587354803728	2.5852853935950044	2.085091955623004	2.644840594570597
s62162	2.0122193783411886	1.5242371767214171	5.196238624688394	0.9324723220745925	1.8721140077151484	5.208310520461666	5.299670884069843	4.042671568605278	4.014624152452312	1.0941520754354803	0.9003708465599194	0.0	3.4768181233068063	2.0076039387168882	2.6584104227490855	3.3810254052111968	2.0366318702003343	4.075532088661584	2.930052448879226	2.5994289380633027	0.8804355921521725	2.7900268149083876	2.6862955286772303	4.100454403391345	1.9128928589095147	1.3907628560869478	1.263561930252377	2.9441089083074123	2.0600752683070827	1.1989099441194717	1.1527881181254667	3.351975020527994	2.242026051240049	4.50467571768717	2.9091989035002626	2.435495271525309	1.4822029213745986	2.0353944730993665	2.641371686996635	4.170975118302257	4.24961852780787	2.899449993918046	2.4985394629085897	3.824664868724023	2.6152395849414245	1.0930404306745092	1.6451364635708723	4.909144316106167	2.9236650143671863	2.7108368757065127	2.6020975116493474	2.2010465588185397	4.747755787611712	2.7231096548041944	2.7319521822798394	3.8839848498674305	2.647881183817901	3.0121658243300273	2.863432312682058	2.961641399676692	2.118980812861692	1.4512779283523582	2.264143910636175	3.0710023477751642	1.9637920628833367	2.4826174221633996	2.5505435565134653	3.131383693772716	3.622775809438198	3.8255632076201618	3.4634660978662017	2.3826886721190292	2.999799006509861	4.042968576571482	3.3274253323945477	4.060289049830617	4.202182356828943	2.6845185830294236	3.2008835719824056	2.644718882686792	2.4941432011984332	1.767859882846846	1.097037165605602	2.9364747463237246	2.818888259319949	2.6573867992931777	2.175346006194412	1.8757282965953022	1.4223600274662689	3.5231577870762676	4.281256403490179	2.1133202972116507	2.4994658363146613	3.184603107502727	2.8553321272164767	2.2797894213174823	2.592495750482201	3.6408674495283178	1.8426743050050745	3.267252830152399	3.0252305670749275	3.3140402759984906	2.0219060378533156	1.9614330531116722	3.5353732819750117	2.6165680047999267	2.2855094031938425	3.4002355795758157	1.920094609614908	2.2005642596214865	2.5879951509418766	3.1160574446948206	2.352874401136911	2.803625489559185	3.1647578095094415	2.1275739152972313	2.6395842760158117	3.119131819637551	2.8574102255610265	3.210850051033274	2.5911889753415274	2.8900019398896863
s402120	2.0386498053941935	2.659093571447327	2.6588581048951734	3.193506325713323	3.4898563669740748	2.510059327821524	2.990604550357508	0.7109842091672951	1.6204423948564504	2.6303584342106925	3.0771752287207015	3.4768181233068063	0.0	1.8458133037692683	1.1444471342236815	2.3210354861879643	1.6615967292465823	0.9903757368514884	2.3166144530670922	1.5234039943425224	2.9823791954220655	2.4715199095230544	2.2633788130340635	0.7771911298181267	1.9058494878287806	3.6563322050167804	2.8421671320468436	2.585694963061963	1.5004770341318294	2.506679058331855	2.9608883380635604	1.1911545210003185	1.6299695294890608	1.3752313832750676	1.2001548528080552	2.685778288080572	2.1599061823748613	2.15913447373352	0.9294641032007903	1.795038737276538	1.9181233508965951	0.9796098036297044	0.9805338269192203	1.7094867175492081	2.445468148106157	2.7044809654060624	2.367466427074878	1.4418909595668228	1.7704896734501039	1.1798296836391975	1.9582157967269127	1.2890644225132224	1.9583298154250253	1.9543376821983096	1.1480706997114456	1.7080560372491327	1.867752036179214	1.6631079297505253	2.0485683027406476	0.9566265960007557	1.5277970333138204	2.142005039609768	1.70044659828	0.9624931803633295	1.5162689092535204	1.3398159064399413	1.176131591092288	1.092642797840598	0.5345212656151493	0.40998533417015665	1.0863367524580543	1.5620849236272194	0.6876573914220482	1.6038679356938743	2.3742521379716255	1.6348990570705932	1.3529733438994302	1.6089872256454774	0.37728404789731873	0.9393068389048762	0.985952276199628	1.8963211066584877	2.4493293712106823	0.6115269963961242	0.8657135696550048	1.623104133831613	1.4298903022406342	2.0643453581383726	2.1489099993194176	0.7381405040141145	1.2745916831146806	1.4445048552121977	1.4406548559809993	0.42074386928069674	1.2558585145984287	1.3967735147138873	0.9997597203537152	1.4001771326188628	1.870317963612407	0.5484829186086018	0.9629953014947564	0.17372444173601007	2.1726565259429975	1.5756954654282473	1.2969709863951098	0.9029090458603376	1.2004341307380624	1.3162535487914646	1.6549932776279084	1.4161579077138675	1.2477079942707061	0.7430649636538406	1.1510956789821705	1.7498380810767409	0.3578649008772359	1.6946854122405601	1.0041508559978223	1.109119960065716	0.8574846751233517	1.0535347358098281	1.1115759185869964	0.7555499525609658
s15825	1.8715678364355972	0.8272232384256609	3.2214486686355293	1.4777018306636258	1.6861671857051526	3.2217372725555964	3.3232187164531037	2.251370419903159	3.0569992443070455	1.009216247140271	1.339065261245824	2.0076039387168882	1.8458133037692683	0.0	1.6925713950812895	1.5465995810964728	1.122070446471734	2.1632995206084757	1.2535459954793873	1.958680397217965	1.2772864913305007	2.796909690782652	2.5792715897403435	2.567650843915645	0.2948447563493992	1.8288552441707704	1.0428835140665489	1.3729043475620721	0.5614266433101396	0.9309165001719111	1.1772453158450062	1.3932649312651733	0.35189121670545825	3.1440086444078394	0.9349683149720128	1.0930029822574057	0.7355573087358865	0.41175108759700485	1.1753896957236822	2.172796494496498	2.246103521314503	1.0076019282563795	1.024584033832575	1.821383650163815	1.087932515556132	1.0042035435250014	0.7270601179671501	3.240455280270269	0.96044721418291	0.7801684205693101	0.7635940762861154	0.7818339717739257	2.7458682284713727	2.394020463945643	0.8861097834116044	1.8814770660359603	2.2641368342824633	1.0209689484861186	2.557927337851614	1.1490391345456306	0.6418172618698601	1.3349054886457368	1.7651894042664242	1.1576770682530808	0.7692379509848113	0.7791908990056993	1.4137367478619083	1.1944769098015826	1.7895688480166334	2.2420170441058453	2.3985464469599864	1.7294718748477214	1.2169787325825205	3.0586657255986314	3.081277639937727	3.0947640746126854	3.0106346330588565	2.103759834774474	1.7326910146743393	1.09829978824597	1.076817314077503	0.6431938049420514	0.9814873884632346	1.267139899971705	1.0562763297397335	2.088533512083077	0.735069754901331	0.30813626158881324	1.3061352444679681	1.6200437410263284	2.3273080522938017	1.0414522785954834	0.5487773046550508	1.7017650671419084	1.9929243656203781	1.452646791660984	0.9721811197501772	1.6359165499771362	0.44478090672012993	1.8958414469633056	1.940628731165539	1.7275486800784814	0.44090561881215873	0.8654439677111856	1.5388375147448021	1.2380723093118504	0.9192451016071448	1.4312475608900206	0.44446447606435346	1.3149148954104053	0.724636660817664	1.8933886608692994	0.857325102983599	0.8287006258945696	1.4992629870537013	0.16659846482906226	0.903420815445672	1.1521165553390131	1.1554682829938765	1.2765117629929992	0.901054088429957	1.6269915274952722
m9	0.911643658661007	2.3401906845076175	3.6860945326443972	2.6342633563250386	3.2324699508564163	3.5733493422113365	3.996803363221799	1.8174834790670922	1.4431251416918789	2.0733657379623853	2.527622751736049	2.6584104227490855	1.1444471342236815	1.6925713950812895	0.0	2.837701877474972	1.0488319335869645	2.0901868280549762	2.6119860585604906	0.4125174651782584	2.414067615878469	1.4041232437655058	1.1994725839418616	1.566238097938349	1.6810838743362946	3.2295441263420686	2.4178675098436244	2.858895267849372	1.1717580567051595	1.9504634885203442	2.4997471702137757	1.9042561131404623	1.5880000301198474	1.8722272275000906	1.6523651759605775	2.754449272095382	1.64497132655309	2.0652552492357303	0.7990772646898728	2.735721277443521	2.8626548382132078	1.4163482401402911	0.7517624080467525	2.5476900431831835	2.5931717589519447	2.1830875509342658	2.028421033656431	2.3956132197769215	2.176616981267922	1.4700214804838445	2.1599393644506155	0.9128619702419631	3.0413118955258605	0.8887501558156767	1.4233553152016714	2.5685098664748955	0.7928019813782958	2.1341495223929625	1.0304235167956672	1.3880830461897473	1.2566486550980918	1.228146187791574	0.602731423974008	1.538534855982068	0.975217603129612	1.373805188504113	0.644687091261854	1.6887829308337112	1.5788705940973455	1.350909643161002	0.8268839062624163	0.5759559524365846	1.2043222000897817	1.4682583040907242	1.4819100483478864	1.4831259418357596	1.5491651245619398	0.5365613859660089	0.774559468673909	0.9046633249231089	0.6838950976261803	1.4578628954069208	1.80584765986203	0.990935736349368	1.1696623006427393	0.5620122802439071	1.119385897735249	1.8556743045772426	1.244730197928786	1.6791666530742937	2.3765292561756874	0.8415150816256689	1.5855116258513893	0.8086088105380324	0.3350440263734663	0.4012348315214297	1.0128670730243305	2.234815071553448	1.5403771554492935	0.7521259797494807	0.4236503405802823	0.9860980333156868	2.0674836749674883	1.0075678538050674	2.102620226131626	0.6131671539384207	0.7900169373689279	2.0295156830492145	1.2969614927821378	0.5626655641134849	1.4201387347231005	0.49580671037052826	0.8855329670959238	2.0986523652595186	1.0339062763526707	1.5922056950862047	1.1415291846402225	1.7131368328264727	1.1591350112869072	1.7164101111417782	1.189627239465565	0.39454455387125975
s62170	3.299373862287652	1.875373691669767	2.045163012350586	2.6004567077738594	2.1574317133189274	2.1451152785587424	2.001245021303228	2.2511348370284305	3.877615371828458	2.4131262413918244	2.552848401766459	3.3810254052111968	2.3210354861879643	1.5465995810964728	2.837701877474972	0.0	2.349963796718162	1.897277564840978	0.6499378468244537	3.191107067042595	2.554277097645879	4.134824758463326	3.9414296337796606	2.9035602276595673	1.7327572898253092	2.6756853692177334	2.153368503924675	0.6509661769008086	1.8921457735936473	2.2772436170701593	2.336664866261392	1.1754040207754688	1.4307981190855015	3.5656956731395035	1.206885637294663	1.0895225570647755	2.242209366892286	1.360697699689107	2.097503678065914	1.231007282336526	1.2352508507950646	1.4564309911811946	2.1029137040315073	0.9400808210045619	0.89576830081735	2.3442488422221084	1.842380536549994	3.2824660539986894	0.6728496861373517	1.3687490693158655	0.8631038863574617	2.0484876521673687	1.89181533046381	3.6840914202527495	1.5998567637191712	0.9905517260251333	3.5309875676779017	0.7369410623892613	3.813821973214528	1.5582175334998032	1.9717312746352205	2.8652940655577757	3.077542595336076	1.3985075810143197	2.175797475732096	1.7764164317654625	2.453287057808756	1.2664782575651106	1.9015466456887438	2.628906383767842	3.2943594195493446	3.050648571620583	1.8024711852936497	3.8473388132023696	4.318334873133456	3.9257944867894605	3.655028187227714	3.328988904313468	2.450426337705504	1.980939846496902	2.1610581966173372	1.9881127798156342	2.4815736561930004	1.995954880639644	1.704803884488739	3.3520176433448694	1.9204916299210195	1.5748552408145065	2.836205772698033	1.660476758787994	1.8725948792794846	2.4001858574748476	1.3930408443291806	2.391800647361259	3.127082725168213	2.759473834280468	1.960187766305382	1.0874256541460963	1.8042044988931323	2.6272763151815304	2.9518089051284777	2.317592833315366	1.3768107185360017	2.202539839182523	1.1079115866604763	2.2426962955704948	2.125480876921713	1.0663258349025961	1.8887480209334646	2.65137774259414	1.5636740997116592	2.793889073372207	1.998096900254361	0.8082875668591585	2.0947067362123493	1.5055998821311891	1.7973360316403098	1.222929051628361	1.9139635094879504	1.439457647855129	1.8500758728210285	2.5832542536703578
m3	1.116651809935785	1.5567361493137475	3.5892296231011462	1.7845947034065646	2.350032033587021	3.5522682636305194	3.8848159390588846	2.159528472355688	2.331783064928761	1.5066457226748253	1.8121830746612617	2.0366318702003343	1.6615967292465823	1.122070446471734	1.0488319335869645	2.349963796718162	0.0	2.299624755772971	1.9247467461302379	1.157012336653773	1.737050920065188	1.9004578431568053	1.8627651266636915	2.1687967821464738	1.2388343758910736	2.5004688751038993	1.6147944000610988	2.1597798754916804	0.6255746198087598	1.099240979724969	1.815402572283178	1.7183863798771024	0.9865851976296955	2.6042346024721135	1.4158561156736826	2.0308096422910347	1.233245735261659	1.3569056499175136	0.7419066819931309	2.6262123396432484	2.7682330039537844	1.2561711857442013	0.8585626330217796	2.3929816368735	1.836046493082232	1.5425108789033364	1.1192194557157995	3.0477133815937467	1.741249755350354	1.1962995039589934	1.530793512715118	0.6777834220684613	3.139622509268121	1.5787520002150048	1.4251431162832262	2.4197381654029044	1.3680678005824485	1.7867943807783564	1.6623582302404076	1.1789878107860217	1.1224243433699035	0.9993242273305653	0.8757448855716958	1.4041992997050483	0.6266444106670618	1.3655183924985888	0.5824258373385676	1.4866671197878265	1.8257546303677863	1.9497288657201415	1.8133690515400198	1.2755073661544398	1.3957353338034928	2.3178056758393244	2.254165827429899	2.4407605861513106	2.4225373926037994	1.2733718407444248	1.3764266386405342	0.7729206369886465	0.7876882169184796	0.5809838312542165	1.2526421737494051	1.2913378184457	1.055752457892046	1.4148581060585763	0.48204202625584847	1.113768224169613	0.9574637896981241	1.842628173526194	2.5674160731823714	0.9803825623873711	1.323288335181138	1.300726553228094	1.366981298754618	0.8987118198594536	1.1692131684379918	2.1454923823104046	0.7473119341774954	1.3818065084649274	1.438610957895134	1.5211955426348973	1.330745753997232	0.3256136539098866	1.990134784558302	0.7826765885263847	0.6270313202313179	1.8066196953609537	0.71868597265063	0.9375296966917332	1.3180961772340047	1.370156755685015	0.6854999021313285	1.6938048309236138	1.4292590566109176	1.0466136565132957	1.1981471215366966	1.548726064853846	1.4126565837673923	1.7800216144811654	1.2819481231904468	1.1260723867962223
m22	2.939780219205129	2.941416893150664	1.6854002038097076	3.5960745456883862	3.625144519322797	1.5253187516111701	2.0330622613689675	0.477605020686541	2.450564767439886	3.1194557697493903	3.5008974955722945	4.075532088661584	0.9903757368514884	2.1632995206084757	2.0901868280549762	1.897277564840978	2.299624755772971	0.0	2.1020355200826883	2.47709287275707	3.4326240986720573	3.437884624976385	3.2461582297920892	1.2298199653332265	2.284630455951194	3.9453962879440487	3.1821012512513693	2.3516675050994205	2.024210244741604	2.972951855099153	3.335240327380974	0.8967273245136391	1.9093746942113996	1.853643999736458	1.2431043938915733	2.6401405435221528	2.694188645611059	2.344694474879196	1.5989435214201633	0.9439836452817749	1.064328636617222	1.1856655575009813	1.6887845694139225	1.0377852830890428	2.350167891737936	3.1516526166443803	2.6899935121635425	1.3905409328995857	1.6036313499058972	1.3925730572135238	1.924271664963031	1.9231532621375738	0.9916491867647501	2.930578813405678	1.4660533241316365	0.9977796815007742	2.8207570570945895	1.4737112326807826	3.014320443672925	1.1760307868404445	2.065298004656206	2.906699243762228	2.594514714644705	1.0291173754722287	2.166990796958198	1.76532006281479	1.9333814180845796	1.0256466837122744	0.5180313220387677	1.0448657156975092	2.0395609238278856	2.488392789409055	1.1451230867921829	2.409257571767425	3.352435614099845	2.4739183704052596	2.073467197874868	2.5700618122213497	1.3381219760015153	1.5433002949662515	1.7200262338145829	2.3761899988113244	3.011615520536787	1.2674296281215094	1.2816294703432751	2.6003458412676568	1.9573326298525229	2.3565094568078315	2.902730457753861	0.5798839618029279	0.3142288334214805	2.1891535333136485	1.684896206076005	1.3131895131333466	2.2402134589522853	2.2822879173946404	1.599569991154487	0.8451661533982658	2.2868117232439213	1.4700402323029917	1.9510750864325064	1.1280469869627836	2.360971691119863	2.2092584277746545	0.8204154315257621	1.6743587635631987	1.881255181969951	0.94555704829875	2.156088814775953	2.2630821528513096	1.5780902113479918	1.7265352302691601	1.776709236484919	1.6633849368520557	1.0999644266251845	2.012325756889685	1.503948878178843	1.034004529804897	1.384318716466939	1.0401608078793183	1.6133980729536834	1.6975445099496054
m11	2.953652632813979	1.45899980341929	2.4540220879983248	2.1103338392708566	1.7264210431522526	2.5504254028489344	2.5390189508159935	2.3487881848373267	3.7394252954014915	2.0716137783270288	2.1481664865997416	2.930052448879226	2.3166144530670922	1.2535459954793873	2.6119860585604906	0.6499378468244537	1.9247467461302379	2.1020355200826883	0.0	2.9146125712125865	2.1630402021324495	3.798025575424729	3.667079221583968	2.896193869078059	1.5047637878646543	2.333620447283051	1.7152248814505766	0.32837461271499496	1.5683329558121557	1.7952295100498128	1.974644739343247	1.2360363984400695	1.1054718798224832	3.536907532850044	1.170252775621139	0.788887597464281	1.9603384704465838	0.9819184357211019	1.8514902953406251	1.6275542028439638	1.7010549250302935	1.3662081432980877	1.9111114037177963	1.3591450343102551	0.3580758245922238	1.9790854248149272	1.3250512057477744	3.442604123150409	0.6966162767271415	1.2397903067719094	0.5112199524870519	1.7876360522201242	2.332180837654906	3.3988006113306435	1.6018023902101552	1.3969622470140663	3.2174953949930427	0.8624291307032804	3.509353734362663	1.4027772675366323	1.804246565487281	2.5156634603137524	2.7382879010343255	1.3580278394060186	1.8754015355658853	1.7277009397303817	2.137304026580995	1.2369490986027496	1.980414798222647	2.6368180650590998	3.172979175789953	2.836131662681497	1.794327837589138	3.703879876000702	4.059057239191901	3.820286690096174	3.5900872210652315	3.0495091649561816	2.354909188027099	1.741222785558752	1.9465834890532239	1.541083802746095	2.1166167346313784	1.9423758902670178	1.548249499046764	3.114617532133813	1.5662449778014544	1.1689147420554433	2.475326487397686	1.7931315816001825	2.167638635930705	2.191503323351843	1.3075475693697942	2.2712416945437073	2.930680261842066	2.503581682244471	1.86677632711691	1.3956664750913343	1.382441114049909	2.492576498900523	2.8105251769700907	2.2818880101087644	0.9691013316643077	1.829981577422326	1.3336994205175818	2.0163457661043283	1.8610418480753161	1.1604804199773036	1.5564008338071167	2.4158115754077563	1.5118836687778165	2.6522649181157623	1.7471634275817318	0.8293473545813229	2.0658270724908046	1.2206224396566014	1.717929538240608	1.2496276030507616	1.9080640498444534	1.598890275273958	1.7917188348528925	2.4135649048995784
s39314	0.6568026085055328	2.5124475625248572	4.064498108262062	2.6928042495208873	3.387075324138841	3.9529525632924516	4.394200119708411	2.175473355431502	1.4154146724213887	2.1818435004370462	2.6096188381536694	2.5994289380633027	1.5234039943425224	1.958680397217965	0.4125174651782584	3.191107067042595	1.157012336653773	2.47709287275707	2.9146125712125865	0.0	2.4949655411565477	0.9954178773613845	0.8588080539364493	1.8328209712511008	1.9375651043457405	3.341515590012642	2.5474837141579045	3.1587931570988768	1.426791663355113	2.039986410810845	2.6227734044678352	2.2839682662778147	1.876953292406773	2.027289513583263	2.0278951947759833	3.0226350583330555	1.8055413675400884	2.3174677077997456	1.1314302754292906	3.128838670601817	3.2617171896823676	1.7942222428038532	1.1159900530771325	2.9441172613136883	2.8696778356863155	2.2972532956362506	2.1896793706169975	2.678904124811362	2.529563248695168	1.8327330890052052	2.4680369522529446	1.2041738421576533	3.439706418026739	0.5037395047985779	1.8052084971229696	2.9640178486342927	0.38302809282636907	2.5017049343638758	0.636858470272903	1.7462161209288303	1.544584715167727	1.2059458246960504	0.38473402834216824	1.9209992952324897	1.1978445582270452	1.7229030202198192	0.8525990257724702	2.064896972936439	1.9705361081957484	1.6752271736833797	0.943289163323187	0.6037321225596293	1.6126487300002057	1.4490345064687906	1.147208231338864	1.4748610790768508	1.6492690641809806	0.1472286844733421	1.1497089582576383	1.2422821310822216	1.0403042819986252	1.624260879848945	1.8896012040551424	1.4011763521203553	1.539710568452123	0.33324536147261313	1.368308989459986	2.0844601082864744	1.225156584724488	2.0846842682223623	2.769838995599013	1.082539916323926	1.9335017230546174	1.1712904152379489	0.40525651906377635	0.5520818081953605	1.390783610452506	2.6347726808342062	1.7460986801576814	1.0666140943934708	0.6912573524738814	1.3748752306609475	2.313758809038107	1.1845106101642198	2.4977580698833846	0.9686142763935776	1.089626026397597	2.407329041003036	1.5322569209922936	0.7528584822829557	1.7861920141495522	0.8132098642974726	1.2048409768177037	2.4509465051744552	1.4417589661720402	1.8761643814228148	1.5230394702013854	2.0987787926553683	1.5587600109949518	2.1228069573832418	1.560950559026364	0.7854904139998083
