	s12903	m41	m25	m5	s62162	s62160	s19481	m34	m32	s12438	s401660	s401612	m3	m1	s402150	s401656	s39326	m40	m11	s16001	s62172	s62156	m7	s402124	s62152	s15965	m46	s7857	s401652	m39	s7863	m36	s62174	m45	s62166	s39314	s401632	s15987	s15981	m37	s401654	s62158	m2	s401622	m28	m21	m8	s401964	s401614	s402122	m9	s401954	s19501	m27	s62150	s401996	s19507	s19505	s62164	s402112	s401646	s401618	m6	m14	s138530	s401616	m18	s9450	m4	s12614	s402120	m17	m23	m35	s401620	s401974	m20	s402116	s62120	s39352	s401956	s62168	s9586	s401634	m31	s402006	s19594	m24	s9466	m44	s15947	m26	s62170	s401978	s12884	m43	s401972	m22	m29	m13	m33	m38	m15	m10	s62128	s15827	s15949	m16	s39300	s62154	m12	s402118	s15825	m19	s62134	s401650
s401660	2.749984483728255	1.866042382594355	3.1506261044265873	2.325908967176257	0.2700503229077813	1.3354205586300913	3.3083159909823205	4.652262652402764	2.8149206381529575	3.529608769467861	0.0	3.644097749091994	1.6823877505144416	2.5921918089464575	0.7998103459489186	1.8284451495512415	1.0386077664838167	2.6610147092184246	0.3169365424076854	2.6058582346635086	1.5776465520947982	1.2307922466391004	2.4913269496975343	1.288324621687186	3.479804333790798	1.6525940047686034	1.4847968432629006	1.2851877537906067	2.3064621657403617	3.485363410731288	1.1504110364912599	1.9997495145935975	1.535856246816182	1.3176658380405777	2.0178056204816937	1.700739208704249	2.065559275537432	1.8456353271981576	2.820194041561174	2.669605061413298	2.199255704959164	0.8434160766827206	0.6372681188939294	3.112536962568163	2.032129571007979	1.8243004917956587	1.8779752647420875	2.290526152006351	1.1159316631623406	0.6609854590031955	2.708721486076073	2.3577757522382154	1.7918394259093158	2.367599728492235	1.762200219658347	0.8002170611712512	0.41048794787706633	2.0148780367857673	2.2249949683077124	1.494703315039135	2.853165107425745	1.7628572781206966	2.5851316684103467	0.9426630751537685	1.0039699453126878	2.476480865053401	2.7139750787575205	2.4210935743865156	1.5159890254006585	1.6941417788033086	1.8767613615761658	2.456792393951455	2.155480419572183	0.7238035778191989	0.8682093343516084	1.419136810841309	2.3811673771767845	1.0379437950795942	0.5314070259128568	1.0664739654682067	0.869611814766211	0.7666463848686286	1.7710929535887625	0.9035061318359986	1.9869076467960856	2.2356196628851435	0.9860358387672759	1.3856881175617672	2.343007141299554	1.124951572001295	1.951376578258267	2.020336940322267	1.3734557673363519	1.5875745946761208	0.8423020441860867	1.8965823413474694	1.577620325208794	2.507579105698979	1.445465051872252	1.5441813721778146	2.076795716250682	1.817753010221021	0.8455088977268743	2.1705605432670443	2.3171621453731657	1.4154680018792825	2.0101140716185033	1.4699984689193228	1.4174606004973944	1.5670371793163067	1.4558508147980758	1.7312147665212927	0.990719768447137	1.7670128628420043	1.7312147665212927	1.3283462747614672
s401612	1.185713186653398	4.542941024882454	1.696178017671985	3.678087414983596	3.7843230230367806	4.835352935595467	2.1367328356547617	1.0969509947702225	4.184381015152671	1.851210642120979	3.644097749091994	0.0	3.074426291778848	3.39239701998229	3.9903763731155246	2.279464232548956	2.76734007688947	1.6575348109901453	3.6600433150835467	1.8879262880623744	3.8350661218984374	4.626235905510309	1.9934852915909809	3.8282327069819115	0.8049500450725755	2.1299952753292484	2.210752893391925	2.9554649828003177	4.437176861040578	1.8133614439260228	3.1885292840827586	1.68388792145413	3.6946635044883314	2.343173788740733	4.291654427694084	2.0549688999546003	3.187682156774447	4.2421137195916145	3.3721853530875556	1.6912657519028684	2.254628058269061	4.009366488405595	3.203978588762504	0.6781196073098636	1.8933790895020453	2.677825595037863	2.008672596814309	1.7271981737128634	3.996962970512107	3.9435460185886058	1.1993341977691436	1.397370825220293	2.3062101276470433	2.274475524741529	1.9665617126212236	3.227505490522761	3.4535738953428443	3.3060210317269325	3.894400448840019	2.668668100478507	1.6271916850447994	4.561427971816471	2.0210640035647036	4.468763766408133	2.677928337309653	3.8451994795535502	1.0211787687074192	1.3495328652365242	2.2760301586267633	2.34833670811815	1.9955560664150633	1.5636508643647822	1.6961253816897488	2.953579775458114	3.0263237900741524	2.3337300385180186	3.1314408451306233	2.606683497152195	3.3867546725443436	2.840889639015479	3.7130421889101477	3.1481159470441096	1.9666421809780517	2.89266629076878	1.786236203407956	2.816633281552582	2.7723067944866595	2.376699242204909	3.3930025830199133	3.58891479669264	1.967059819691378	2.4089487227361235	3.205924929557522	2.4419299958910847	2.9188203341809755	1.7923706529966785	2.2160305324309455	1.6291533657240307	2.5264562980897547	2.5654240400930717	2.9331782165211786	2.4747346480094268	3.516677060702611	2.0110152013444234	2.999668480046923	2.534881995070606	2.0310677797557504	2.4977134182190954	2.8581229735313327	2.183449477105683	2.734439997762321	2.55336540631829	3.253305322730357	2.4345824741529003	2.55336540631829	2.9339771014456555
m3	2.4652692310921145	1.5097848198877672	1.945232575159675	0.911287626401153	1.579209606756097	2.1775709460351815	3.774534849086671	4.1560221546736225	1.4389855402721219	3.823199076766709	1.6823877505144416	3.074426291778848	0.0	1.1249623184908244	2.46693125070659	2.418604695044508	1.8856337688339764	2.9277682414467923	1.448906031305111	1.416036211138873	3.048015271658583	2.889208583050938	1.3675179917301712	2.8378290649458697	2.69638297927577	2.0102903986961027	1.2446988351651278	2.269263611193201	3.8459533756469417	3.769420225344439	2.380308090989385	1.9665444670084764	2.9578980662825356	1.3100504602753884	3.5845191128498435	1.2723922234705574	3.211553068981065	1.2637508450428685	3.901047608667801	2.9627504252084766	1.2545235208216488	2.507222414460951	1.8613455206155294	2.814945368833457	2.356587639220339	0.5615927244514426	2.2389406409686368	1.791362659721871	2.736836389699052	1.5604344150512381	2.6497911877725207	2.186288125446962	2.25707643289936	3.000518183407998	1.4453455354448408	1.880594159099065	1.8229628615969202	0.5806545175109314	3.5560221697806758	2.3659772855216366	1.8757063892963657	3.4163939517517137	3.0714106487595743	2.0392775494377977	1.3667391119362802	3.7966552716790316	2.511070499654733	2.3237772524283034	1.9161813402344838	2.128927293496648	1.7109668551827277	2.6328807014255875	2.247434447315813	1.6080064607917817	1.977917818533705	1.4810201861433392	3.448101933167879	1.4287878407118888	1.9255799547893389	1.0286517927354981	2.3767998216456356	1.2391100463121256	1.8270510936085165	1.6294866792890865	2.028523649796923	3.1775384415976604	1.188741718800549	1.3626821135819824	3.534508958851374	2.5930495477402133	2.04297904921879	2.7470756537242447	2.248711502145273	2.2888556779948286	1.569033189603333	1.8388357751182631	1.4120722496398554	2.694724443939187	2.1869724275037536	2.1116392157409476	3.091446797214412	2.519279739173613	2.0718776344131524	1.5323665944891338	3.3395696581838203	2.084176844102755	2.2668707534555543	1.8695106670329849	2.4048992371834275	1.777659821277819	2.12768458248075	2.32246081263446	2.291359400086766	2.392358045673098	2.32246081263446	2.258921294921945
m1	2.8142586374364336	2.027924186180954	1.8337108262904418	0.5535978336954436	2.4830946043193856	2.86283668852886	4.462333990546279	4.380882155889823	0.9670048660789278	4.471957999861185	2.5921918089464575	3.39239701998229	1.1249623184908244	0.0	3.3392952390732114	3.28055639711591	2.807594562945491	3.6447209832275376	2.3146468613611186	1.5064257710654525	4.017220552579454	3.7494551761698163	1.4175124628540599	3.714043271390009	2.7882878003217297	2.8475592680753135	2.037686872891769	2.9898904687781265	4.789635851490267	4.420486335633342	3.1936163970607896	2.6283958242722907	3.929366758536779	2.180512641510756	4.477544196912437	1.931182166693797	4.083626565148051	1.4314110350566893	4.772369907755313	3.672438869767751	1.3331521846219503	3.370078954820188	2.830781646062147	3.2629111328726075	3.1062268168697016	1.0428022030072783	3.044779442264196	2.074408820980808	3.580496065367952	2.261395880802928	3.1750597249830594	2.6924167422816603	2.8613802628318803	3.8069859676207685	2.0621211713368806	2.615221642691009	2.6640236477674186	0.6026340011138748	4.558549245073848	3.167605911203741	1.8566344092764382	4.241424819532714	3.7501591379929873	2.709430469812538	2.1938472712860873	4.7288086999000285	3.0715194262173755	2.868675063711629	2.8207324168373837	2.7267444278921666	2.190118797420498	3.26945541798013	2.8307010371040917	2.5048344417673554	2.8614686831550564	2.1518058007498677	4.311627248417514	2.32026791091378	2.780947172949195	1.7787492332074748	3.1606700744725114	1.994456752010418	2.4609743826980703	2.39490187775641	2.626303340722924	3.958119800211489	1.99287500805648	2.0410828721200795	4.380805935037742	3.4339159256284755	2.565872771805558	3.5279944630198603	2.7908544606294994	3.1012355118023023	2.356806567447175	2.4769824199140955	2.015908646814872	3.2540437791439127	3.008796737705686	2.7185802125644964	3.8677017118864407	3.206827419888061	2.7547035292969757	1.747065813354594	4.152412397702237	2.8192963377040767	2.813552711978622	2.4690094009251538	3.1799021522752673	2.457245095996873	2.7329429166574877	2.8964463334000756	3.145853703657864	3.0458118845659596	2.896446333400075	2.946009122276133
s402150	3.0472314896482087	2.5520532083873086	3.752582318524596	3.100302435585774	0.995460282936133	1.6840558278714992	3.198025344136459	4.912935965560789	3.5915954746557723	3.493987468309702	0.7998103459489186	3.9903763731155246	2.46693125070659	3.3392952390732114	0.0	1.8810240415751913	1.240093835049453	2.7301912055250783	1.0796368035113948	3.234863321847485	1.0149198952807494	0.649889710780495	3.1102193857330187	0.6231538046687548	3.9134228968646743	1.88127966755376	2.0183507356026564	1.227463283247132	1.6031877398706806	3.4584068328597892	0.9313340512958134	2.3155294076416375	1.0319205917521774	1.8288278423002753	1.2798421358548344	2.2337799766663213	1.673582882771577	2.5503434817820563	2.394594043200309	2.7223588715550133	2.8011079557167475	0.054590096835908784	0.8695723098677224	3.384568409310691	2.1739763112358905	2.5436083091502306	2.0416318409998597	2.7328945827490516	0.364704863173414	1.2516545690941623	2.916986005245407	2.662908465866894	1.9030987842085278	2.278786995124947	2.241203891586943	0.9847089126479084	0.7176924109083376	2.7815193440258397	1.721253242251467	1.443771112816115	3.39822464691841	0.9651178415791019	2.5360311498559325	1.2565856465240766	1.5008461729385274	1.9212954444423436	2.9909860184655845	2.6860111978021233	1.7767384770600134	1.8509966004764624	2.2697859363800075	2.5913407036092733	2.3778325999719514	1.1264280482087965	0.9646428379322222	1.8531779940429647	2.0059400222097503	1.5061551732075082	0.677352833532251	1.7026131462466005	0.47955747982959684	1.3918292476517524	2.0972889957398975	1.263199351821212	2.2674034904611444	1.955389310635517	1.5682888396940358	1.8676095655969234	1.873602838927497	0.6224263411833589	2.21484959443389	1.9273536316658737	1.3857328953130286	1.626882575023795	1.2474543899544315	2.243256895403127	2.049963161912953	2.6233927651201028	1.5080845604894766	1.67428241709582	1.7679614411643985	1.779231993822343	0.876825023146721	2.6810394848828714	1.9720729811708873	1.530399125262178	2.1793300238886295	1.7234311940197005	1.3013493947256898	1.881750038892202	1.5557254782145438	1.786899394986977	0.7910208993152479	1.7899530372044854	1.7868993949869771	1.2952742357979383
s401656	1.5951864173135606	3.3971823032388	2.697241794174733	3.269030962002751	2.0551105337595517	3.1515682897997026	1.523532328249438	3.129868637022917	3.8488531712849943	1.7152295437118892	1.8284451495512415	2.279464232548956	2.418604695044508	3.28055639711591	1.8810240415751913	0.0	0.7945937755249631	0.8706291317936908	2.0113332156112773	2.3361728266346753	1.5556416626515799	2.4849255518231845	2.2979976598518053	1.6133468161172113	2.4602791315877917	0.4381382198750382	1.2464857975874584	1.1066732609593382	2.1955151733431912	1.6702850501194635	1.1201479367701657	0.8847064200926021	1.4154083914329647	1.1204728071440697	2.050322977179395	1.3873945038005941	1.0602638245424527	3.2816550042224093	1.563741296782409	0.8784262555848025	2.1940840829222483	1.896280820729571	1.2159919008159552	1.6566893860509944	0.4463768724477723	2.2425973341574568	0.3277039310061587	1.715519688521431	1.8389782419198994	2.369963514646088	1.231003884171644	1.204068491265988	0.9650318010225774	0.606728397961806	1.2972246885135486	1.4757819595144082	1.5959509546916235	2.8379854583238684	1.7016573486388886	0.6291759769827953	2.3601518297026653	2.3545559995797563	0.9003797172326995	2.7514330011250707	1.2379218948098125	1.7315186343113256	1.269111015304169	1.1127639944970373	0.5133474890401988	1.0297055302181097	1.3582798559987825	0.8573398500130438	0.9359713516897779	1.1849139535279911	1.0269821365414031	1.2142896398423093	1.1557280019825777	1.0783539571284368	1.4588506205053142	1.6769034749698064	1.6973907197961273	1.7434008816676463	0.9791785928907343	1.2818538451125832	0.959102712975474	0.9391232506454882	1.4598608020745236	1.3044120816991713	1.3695418747010155	1.4424235166695327	1.134231212276532	0.49186185981690805	1.6490479023156202	0.4138942448872479	1.3103398405540347	0.9800676005054784	1.344253894253929	1.0393192491462464	0.5211552938169026	1.1224379567933467	0.9792050900307995	0.783846481289734	1.7359722066161667	1.8958221769665853	1.0758755963318396	0.8065923243089077	1.03765687150131	1.1895348095604608	0.8639074395423653	0.9446734349930205	1.224832664777268	1.1509731557380842	1.1556833840705938	0.8693210086562024	1.1509731557380845	1.161235561745278
s39326	1.9239121961362295	2.672812780589532	2.6987741380331207	2.706929660348374	1.2658746492512423	2.3670313841816943	2.289183587060243	3.7212113944042806	3.275756593708665	2.494031385573202	1.0386077664838167	2.76734007688947	1.8856337688339764	2.807594562945491	1.240093835049453	0.7945937755249631	0.0	1.6248458055137849	1.2194729015780392	2.2246686271092178	1.335812257338146	1.8620891594205222	2.143389605825596	1.2141683391211429	2.750236555026896	0.6559574968783963	0.9492876902133508	0.7473656081280035	2.1094885765293503	2.449023064152758	0.6934982170613471	1.116305890163253	1.2162200755350383	0.7464883992590055	1.8734059983885032	1.1734984317838963	1.3281995058808025	2.566844562337978	2.039913275341813	1.6333497224241702	1.9368147956022341	1.2657950325925824	0.4649827460352808	2.183413753764647	1.0151103171413465	1.8074502910842067	0.8549142950066283	1.7038739414876571	1.3125498440232746	1.5816475875468878	1.756655931109499	1.5027520923187425	1.0035583541613706	1.356298317576155	1.1541859224333069	0.8049475717866639	0.828897305374642	2.296417732591227	1.7828678383572705	0.6038539342510436	2.3599329484087006	1.9547948474483197	1.5815924294649917	1.9621606573286248	0.636628666367704	1.9317068365282613	1.7759064429919151	1.5120656879245227	0.5476738739626449	0.9619036820270734	1.2600215718130223	1.4586183036355647	1.2538959031852488	0.41435590515685106	0.3243068787431461	0.8765960816635874	1.5815895832588867	0.49463836570005215	0.7138398993514572	1.0705555651101042	1.0802331177749969	1.032489006942426	0.9820594812101696	0.6314621238698356	1.1357804656142367	1.373982748531662	0.8434884229075182	0.9225684564319195	1.6547631027735967	0.9825094823429725	1.1922337665074063	1.0426508844013271	1.2074220528043806	0.5928599149781536	0.6294477229282415	1.077677863298588	1.0670004373678685	1.5522662140121255	0.4689830251476364	0.9148388761951868	1.2776244314103564	0.9570225620332766	1.0781690995205044	1.7399688528383332	1.4951690307436802	0.602595913451453	1.1928046472719505	0.9000126588726516	0.6828078602270318	0.8047923702212249	0.9297522864525013	1.0673367315867361	0.6230903911291977	0.94705926008896	1.0673367315867364	0.8155688006233678
m40	1.2761877852926353	4.107640814067039	2.5992229131335316	3.7421885336540854	2.877142205390383	3.984054131504679	0.8755086474431246	2.3442018977010384	4.324571089444705	0.9176308510484436	2.6610147092184246	1.6575348109901453	2.9277682414467923	3.6447209832275376	2.7301912055250783	0.8706291317936908	1.6248458055137849	0.0	2.8088755794331317	2.4054546086238253	2.3196109429696667	3.3379839160785805	2.4079861941848515	2.4046288714307202	2.0443073600326915	1.0428488850182205	1.7114400160649326	1.7822349862984956	2.8276894354199955	0.865770432487363	1.8929029876464387	1.0282586290698852	2.1845311464365516	1.6850934330877678	2.7270812273326244	1.7348788609812076	1.5730436971169595	3.9287619460154253	1.729556220264875	0.07509772126451579	2.4146133861395556	2.740930319998141	2.0712575215144327	1.044013633759605	0.6657598183282559	2.646740595507098	0.7961725282288127	1.7689301127425652	2.6518746443791814	3.1499964809375633	0.7364203093966422	1.0678346373257825	1.328647624905678	0.628166099503597	1.6047859933954707	2.2201545721639366	2.411595910823381	3.3051550513770493	2.2884634976064437	1.3452858022694996	2.289801897400582	3.10985781668041	0.5593624898508568	3.5730828933813616	1.902517522922424	2.193805744899844	0.804518731969595	0.8824308504810657	1.20441597485782	1.4371061610704332	1.6038996223421385	0.47401017914034227	0.9466281194361639	1.970929065313881	1.8555931796797793	1.705392362465688	1.4834997839263584	1.7700843571574332	2.2829697442546513	2.2838383869714307	2.4981670759792385	2.4371089366360392	1.293936545815311	1.988305913128697	1.114658611731621	1.2434535906820718	2.1011461324476812	1.8022389427311518	1.7672199251004537	2.23695250447332	1.333668882934739	0.8992051733590508	2.2411655749749158	1.1387264983759409	2.02774169823779	1.2017905908920574	1.7488363758957175	0.7235614059615357	1.274827572350524	1.6182224127119302	1.398830027960912	1.223298303599235	2.4820131808329746	2.060056868575631	1.3873659206140563	1.435894818323786	1.2147025658989516	1.686557477436267	1.5593654829481751	1.4005131568689868	1.766056782295094	1.566063398718887	1.9714617110460813	1.298236916948451	1.5660633987188872	1.802868433970935
m11	2.764928584766381	1.609109125349209	3.0183734445604973	2.031140823124986	0.21532973285001464	1.2151871899654465	3.4953384576505186	4.68824614141152	2.514104008609316	3.6952726201355315	0.3169365424076854	3.6600433150835467	1.448906031305111	2.3146468613611186	1.0796368035113948	2.0113332156112773	1.2194729015780392	2.8088755794331317	0.0	2.4669134455282835	1.893060921839273	1.4546513397156968	2.345045077160905	1.5832729756352746	3.433532586478701	1.7766263499278487	1.456901625672362	1.4469089502657202	2.6189628202456965	3.6492813432395215	1.3810276277880844	2.0532271395778836	1.848591581267944	1.3243676539975167	2.320146026624283	1.6482855433869268	2.3380420663518597	1.5313168398463535	3.097314176674742	2.82012672728736	2.042368153070813	1.1187002854324113	0.8834355936729608	3.1614720514306502	2.1623335436716062	1.6192502741384949	2.014703864509945	2.2314254879714106	1.3920974163996032	0.41630491649209533	2.7817022996659633	2.3904263047683534	1.8858062782258227	2.570430665590097	1.7307744144457304	0.9033820074875389	0.600403215299393	1.7381915011321536	2.5368908497543203	1.6874532592987699	2.7398097664115735	2.0292714557539684	2.7511835847617516	0.8320128622099976	1.0112042624017952	2.7812326963430083	2.7744550074626364	2.475744252700318	1.6482574333670161	1.7708364445539868	1.854146706374755	2.5682783337931077	2.2243291518401676	0.8456344370075839	1.0791640792106187	1.4086381220786786	2.64911003850353	1.087444021592982	0.755705643243019	0.9348909800866344	1.096521761062177	0.6354297515506689	1.8077472373278203	0.9582232131810089	2.0367544241416544	2.467241539001257	0.9230986646607204	1.351797806832634	2.618724321059439	1.397319475547515	1.986142852282061	2.2165423580336934	1.440506584825352	1.761780755376435	0.8891665029011486	1.9306269033076189	1.5367673323457698	2.607233806780144	1.6176785809960137	1.6251028481937058	2.310450943367906	1.9730225098315028	0.9472416979136763	2.0677737826719746	2.56775855564015	1.543603620272777	2.0797660217145864	1.5092456932473908	1.61411828602742	1.6146606073708805	1.5396782026890474	1.8259671360556151	1.2406327512514943	1.8969048204425694	1.8259671360556151	1.4713396642193592
s16001	1.5060536380985647	2.917380423788435	0.5587986647620836	1.8173186399847627	2.6326879797707883	3.4732259211695022	3.212954667366104	2.9003471980426045	2.3204069705542647	3.138235799288769	2.6058582346635086	1.8879262880623744	1.416036211138873	1.5064257710654525	3.234863321847485	2.3361728266346753	2.2246686271092178	2.4054546086238253	2.4669134455282835	0.0	3.559516724626761	3.8081121684331674	0.2460540588236382	3.3752358319480535	1.3474221398680006	1.9201566902613114	1.2789061417210477	2.469710238400326	4.323541068118405	3.0869741739647574	2.7227114814463738	1.5118820479221942	3.436582559032295	1.4939782196791993	4.0682633835699065	1.0578238202044414	3.316348802806607	2.5050853780684097	3.863641364003186	2.4406908309663304	0.6736492516572739	3.2637568630754155	2.4832702356569007	1.8207564927383633	2.035699920032826	0.9699937354582088	2.0290202810442306	0.9737304802211034	3.382742512626534	2.6328244442592057	1.859631509109668	1.4524841970243987	2.042412759706075	2.7471886978697397	1.1252098451491095	2.3788403978830495	2.5371492409469854	1.4821805624112003	3.9279744043202354	2.441090007075491	0.5459827567750801	4.060557483878184	2.620862057454345	3.1826261862653866	1.7441096731373644	4.024295132105129	1.6981732344855138	1.6098127786533944	1.9665964926759074	1.9589434507647816	1.289920883946897	2.0586895798553604	1.7193192730356992	2.130024898893986	2.410026685209931	1.4823252008025976	3.4503400750405664	1.7815335039602538	2.566997348108902	1.589819915250645	2.9850316198459956	1.9510070612052461	1.5144835844315099	2.0285727227148103	1.5706505541454845	3.0786897357870293	1.6742126497675605	1.4222977418170972	3.6085023382858963	3.0823193895316305	1.619467335287164	2.591284164652708	2.4879246699545954	2.279501243624524	2.01854630999394	1.4255915105712822	1.2820935262340087	2.075795590861881	2.2511425014448854	2.0718315338180306	3.064319565108952	2.3853878396576222	2.6383427672856605	0.8488276765274071	3.289484120352301	2.1210863962161777	1.8679123491600806	1.8456187149764236	2.5465554096090144	1.6384488072000545	2.1772348408750957	2.199557071948491	2.7225481185839393	2.2464758703096503	2.199557071948491	2.43042023167345
s62172	3.047163298813792	3.347450573045632	4.024844138577621	3.824469804827164	1.8031575522141967	2.5788944859920195	2.6067024562089354	4.652867105436177	4.339996647871818	2.935216781081158	1.5776465520947982	3.8350661218984374	3.048015271658583	4.017220552579454	1.0149198952807494	1.5556416626515799	1.335812257338146	2.3196109429696667	1.893060921839273	3.559516724626761	0.0	1.3121409839063611	3.4776707558945543	0.5823005966567809	3.96151961066901	1.783919628288006	2.2833146011137857	1.4348028524772278	0.8098953610888362	2.907324910699816	1.063911699944301	2.310093159126874	0.14208358317930378	2.074014879366566	0.6934847073975074	2.508298386915918	0.9700567358336456	3.4232357091941448	1.535411333922152	2.3082338404753258	3.248595248534631	1.0121333421429088	1.1929229933171357	3.2053111662112377	1.9633905416333801	3.078571786479767	1.8410077744051976	2.976506768868122	0.8609184535169008	2.1795728792372646	2.745824392687643	2.658144365355073	1.9750104754221713	1.7527334572414808	2.47625832161197	1.580678540725006	1.4430249937454795	3.4617660855751056	0.7079782552626049	1.3305482831221502	3.6738195956495283	1.0452236774191204	2.136275151287332	2.2402525444329857	1.9028168217688923	0.9730485588331488	2.8219101525990924	2.6083832895574366	1.6909747998351363	1.9949649444091675	2.5165285379202147	2.3540746711864924	2.3396287831200007	1.5323316346342974	1.213625881902902	2.169202192945045	1.243947135918386	1.8048757493915915	1.3015840461433346	2.269105833345308	1.1779671097331006	2.0679616938033445	2.2193133883350384	1.7307046287446208	2.308101453092435	1.4344853585560882	2.066729596221513	2.2239028695661776	1.1367498192470842	0.8179237871374789	2.3411404176078996	1.5568527419478826	1.8746830714651024	1.4772490660245923	1.7360371652276518	2.3184379343113806	2.3723604053479694	2.445797076225106	1.4356317894889328	1.893641449042472	1.3139416357583147	1.6807829323747094	1.6042235222820402	3.03681094712132	1.3408992731827047	1.6331376997420262	2.227158240188256	2.018461652813809	1.282630407753515	2.048978444499359	1.8379054771728707	1.9347311107795746	0.9894561906676324	1.7870788729785199	1.9347311107795748	1.5339672296307774
